day,app,country,action,value
3/10/2013,VIP Games,UAE,Displayed confirmation,28
3/10/2013,VIP Games,UAE,Installed,64
3/10/2013,VIP Games,UAE,Launched,242
3/10/2013,VIP Games,UAE,Subscribed,54
3/10/2013,VIP Games,Yemen,Launched,1
3/10/2013,WallPapers,Iraq,Launched,4
3/10/2013,WallPapers,KSA,Launched,1
3/10/2013,WallPapers,Kuwait,Installed,11
3/10/2013,WallPapers,Kuwait,Launched,32
3/10/2013,WallPapers,Kuwait,Subscribed,6
3/10/2013,WallPapers,Oman,Installed,235
3/10/2013,WallPapers,Oman,Launched,650
3/10/2013,WallPapers,Oman,Subscribed,122
3/10/2013,WallPapers,Qatar,Installed,15
3/10/2013,WallPapers,Qatar,Launched,77
3/10/2013,WallPapers,Qatar,Subscribed,4
3/10/2013,WallPapers,UAE,Launched,3
3/11/2013,Babelbay,Iraq,Installed,1446
3/11/2013,Babelbay,Iraq,Launched,3673
3/11/2013,Babelbay,Iraq,Subscribed,1015
3/11/2013,Babelbay,Jordan,Installed,96
3/11/2013,Babelbay,Jordan,Launched,603
3/11/2013,Babelbay,Jordan,Subscribed,84
3/11/2013,Babelbay,Kenya,Launched,1
3/11/2013,Babelbay,Kenya,Subscribed,1
3/11/2013,Babelbay,KSA,Launched,18
3/11/2013,Babelbay,Kuwait,Launched,1
3/11/2013,Babelbay,Oman,Launched,4
3/11/2013,Babelbay,Qatar,Installed,115
3/11/2013,Babelbay,Qatar,Launched,469
3/11/2013,Babelbay,Qatar,Subscribed,71
3/11/2013,Babelbay,Sri lanka,Launched,2
3/11/2013,Babelbay,Thailand,Launched,5
3/11/2013,Babelbay,UAE,Confirmation rejected,4
3/11/2013,Babelbay,UAE,Displayed confirmation,19
3/11/2013,Babelbay,UAE,Installed,46
3/11/2013,Babelbay,UAE,Launched,142
3/11/2013,Babelbay,UAE,Subscribed,32
3/11/2013,Brain2Train,Norway,Installed,15
3/11/2013,Brain2Train,Norway,Launched,29
3/11/2013,Brain2Train,Norway,Subscribed,9
3/11/2013,Brain2Train,Oman,Launched,1
3/11/2013,Ringtone,Azerbaijan,Installed,12
3/11/2013,Ringtone,Azerbaijan,Launched,43
3/11/2013,Ringtone,Azerbaijan,Subscribed,16
3/11/2013,Ringtone,Iraq,Installed,1316
3/11/2013,Ringtone,Iraq,Launched,3227
3/11/2013,Ringtone,Iraq,Subscribed,1094
3/11/2013,Ringtone,Jordan,Launched,12
3/11/2013,Ringtone,Jordan,Subscribed,3
3/11/2013,Ringtone,KSA,Installed,42
3/11/2013,Ringtone,KSA,Launched,218
3/11/2013,Ringtone,KSA,Subscribed,68
3/11/2013,Ringtone,Kuwait,Installed,24
3/11/2013,Ringtone,Kuwait,Launched,110
3/11/2013,Ringtone,Kuwait,Subscribed,22
3/11/2013,Ringtone,Oman,Installed,333
3/11/2013,Ringtone,Oman,Launched,949
3/11/2013,Ringtone,Oman,Subscribed,238
3/11/2013,Ringtone,Qatar,Installed,56
3/11/2013,Ringtone,Qatar,Launched,191
3/11/2013,Ringtone,Qatar,Subscribed,61
3/11/2013,Ringtone,Russia,Installed,5
3/11/2013,Ringtone,Russia,Launched,12
3/11/2013,Ringtone,Russia,Subscribed,1
3/11/2013,Ringtone,Sri lanka,Launched,38
3/11/2013,Ringtone,Sri lanka,Subscribed,14
3/11/2013,Ringtone,Thailand,Launched,41
3/11/2013,Ringtone,UAE,Confirmation rejected,3
3/11/2013,Ringtone,UAE,Displayed confirmation,5
3/11/2013,Ringtone,UAE,Installed,11
3/11/2013,Ringtone,UAE,Launched,53
3/11/2013,Ringtone,UAE,Subscribed,3
3/11/2013,Video,Azerbaijan,Installed,44
3/11/2013,Video,Azerbaijan,Launched,92
3/11/2013,Video,Azerbaijan,Subscribed,31
3/11/2013,Video,Iraq,Installed,643
3/11/2013,Video,Iraq,Launched,1643
3/11/2013,Video,Iraq,Subscribed,563
3/11/2013,Video,Jordan,Installed,153
3/11/2013,Video,Jordan,Launched,527
3/11/2013,Video,Jordan,Subscribed,142
3/11/2013,Video,KSA,Installed,624
3/11/2013,Video,KSA,Launched,1928
3/11/2013,Video,KSA,Subscribed,440
3/11/2013,Video,Kuwait,Installed,12
3/11/2013,Video,Kuwait,Launched,35
3/11/2013,Video,Kuwait,Subscribed,6
3/11/2013,Video,Oman,Installed,448
3/11/2013,Video,Oman,Launched,1119
3/11/2013,Video,Oman,Subscribed,280
3/11/2013,Video,Qatar,Installed,71
3/11/2013,Video,Qatar,Launched,218
3/11/2013,Video,Qatar,Subscribed,81
3/11/2013,Video,Russia,Launched,2
3/11/2013,Video,Sri lanka,Installed,195
3/11/2013,Video,Sri lanka,Launched,587
3/11/2013,Video,Sri lanka,Subscribed,222
3/11/2013,Video,Thailand,Installed,120
3/11/2013,Video,Thailand,Launched,373
3/11/2013,Video,Thailand,Subscribed,82
3/11/2013,Video,UAE,Confirmation rejected,4
3/11/2013,Video,UAE,Displayed confirmation,24
3/11/2013,Video,UAE,Installed,34
3/11/2013,Video,UAE,Launched,121
3/11/2013,Video,UAE,Subscribed,22
3/11/2013,VIP Games,Iraq,Launched,19
3/11/2013,VIP Games,Jordan,Installed,7
3/11/2013,VIP Games,Jordan,Launched,51
3/11/2013,VIP Games,Jordan,Subscribed,9
3/11/2013,VIP Games,KSA,Launched,15
3/11/2013,VIP Games,Kuwait,Installed,1
3/11/2013,VIP Games,Kuwait,Launched,7
3/11/2013,VIP Games,Kuwait,Subscribed,4
3/11/2013,VIP Games,Oman,Installed,293
3/11/2013,VIP Games,Oman,Launched,896
3/11/2013,VIP Games,Oman,Subscribed,132
3/11/2013,VIP Games,Sri lanka,Launched,4
3/11/2013,VIP Games,Thailand,Launched,1
3/11/2013,VIP Games,UAE,Confirmation rejected,7
3/11/2013,VIP Games,UAE,Displayed confirmation,28
3/11/2013,VIP Games,UAE,Installed,85
3/11/2013,VIP Games,UAE,Launched,241
3/11/2013,VIP Games,UAE,Subscribed,62
3/11/2013,WallPapers,KSA,Launched,7
3/11/2013,WallPapers,Kuwait,Installed,10
3/11/2013,WallPapers,Kuwait,Launched,32
3/11/2013,WallPapers,Kuwait,Subscribed,11
3/11/2013,WallPapers,Oman,Installed,259
3/11/2013,WallPapers,Oman,Launched,672
3/11/2013,WallPapers,Oman,Subscribed,148
3/11/2013,WallPapers,Qatar,Installed,23
3/11/2013,WallPapers,Qatar,Launched,81
3/11/2013,WallPapers,Qatar,Subscribed,6
3/11/2013,WallPapers,Russia,Launched,2
3/11/2013,WallPapers,UAE,Installed,1
3/11/2013,WallPapers,UAE,Launched,3
3/12/2013,Babelbay,Iraq,Installed,1384
3/12/2013,Babelbay,Iraq,Launched,3527
3/12/2013,Babelbay,Iraq,Subscribed,1034
3/12/2013,Babelbay,Jordan,Installed,171
3/12/2013,Babelbay,Jordan,Launched,777
3/12/2013,Babelbay,Jordan,Subscribed,141
3/12/2013,Babelbay,KSA,Installed,1
3/12/2013,Babelbay,KSA,Launched,17
3/12/2013,Babelbay,Kuwait,Launched,1
3/12/2013,Babelbay,Oman,Launched,8
3/12/2013,Babelbay,Qatar,Installed,103
3/12/2013,Babelbay,Qatar,Launched,415
3/12/2013,Babelbay,Qatar,Subscribed,59
3/12/2013,Babelbay,Sri lanka,Launched,1
3/12/2013,Babelbay,UAE,Confirmation rejected,3
3/12/2013,Babelbay,UAE,Displayed confirmation,9
3/12/2013,Babelbay,UAE,Installed,43
3/12/2013,Babelbay,UAE,Launched,140
3/12/2013,Babelbay,UAE,Subscribed,37
3/12/2013,Brain2Train,KSA,Launched,2
3/12/2013,Brain2Train,Norway,Installed,13
3/12/2013,Brain2Train,Norway,Launched,38
3/12/2013,Brain2Train,Norway,Subscribed,17
3/12/2013,Ringtone,Azerbaijan,Installed,11
3/12/2013,Ringtone,Azerbaijan,Launched,41
3/12/2013,Ringtone,Azerbaijan,Subscribed,10
3/12/2013,Ringtone,Iraq,Installed,1260
3/12/2013,Ringtone,Iraq,Launched,3190
3/12/2013,Ringtone,Iraq,Subscribed,1003
3/12/2013,Ringtone,Jordan,Launched,10
3/12/2013,Ringtone,Jordan,Subscribed,2
3/12/2013,Ringtone,KSA,Installed,36
3/12/2013,Ringtone,KSA,Launched,159
3/12/2013,Ringtone,KSA,Subscribed,46
3/12/2013,Ringtone,Kuwait,Installed,23
3/12/2013,Ringtone,Kuwait,Launched,91
3/12/2013,Ringtone,Kuwait,Subscribed,13
3/12/2013,Ringtone,Oman,Installed,274
3/12/2013,Ringtone,Oman,Launched,786
3/12/2013,Ringtone,Oman,Subscribed,177
3/12/2013,Ringtone,Qatar,Installed,61
3/12/2013,Ringtone,Qatar,Launched,220
3/12/2013,Ringtone,Qatar,Subscribed,79
3/12/2013,Ringtone,Russia,Installed,2
3/12/2013,Ringtone,Russia,Launched,10
3/12/2013,Ringtone,Sri lanka,Launched,12
3/12/2013,Ringtone,Sri lanka,Subscribed,2
3/12/2013,Ringtone,Thailand,Launched,24
3/12/2013,Ringtone,UAE,Confirmation rejected,2
3/12/2013,Ringtone,UAE,Displayed confirmation,6
3/12/2013,Ringtone,UAE,Installed,18
3/12/2013,Ringtone,UAE,Launched,60
3/12/2013,Ringtone,UAE,Subscribed,5
3/12/2013,Video,Azerbaijan,Installed,46
3/12/2013,Video,Azerbaijan,Launched,106
3/12/2013,Video,Azerbaijan,Subscribed,48
3/12/2013,Video,Iraq,Installed,630
3/12/2013,Video,Iraq,Launched,1672
3/12/2013,Video,Iraq,Subscribed,582
3/12/2013,Video,Jordan,Installed,198
3/12/2013,Video,Jordan,Launched,610
3/12/2013,Video,Jordan,Subscribed,146
3/12/2013,Video,KSA,Installed,624
3/12/2013,Video,KSA,Launched,1960
3/12/2013,Video,KSA,Subscribed,403
3/12/2013,Video,Kuwait,Installed,12
3/12/2013,Video,Kuwait,Launched,25
3/12/2013,Video,Kuwait,Subscribed,6
3/12/2013,Video,Norway,Launched,2
3/12/2013,Video,Oman,Installed,404
3/12/2013,Video,Oman,Launched,1057
3/12/2013,Video,Oman,Subscribed,230
3/12/2013,Video,Qatar,Installed,72
3/12/2013,Video,Qatar,Launched,214
3/12/2013,Video,Qatar,Subscribed,81
3/12/2013,Video,Sri lanka,Installed,180
3/12/2013,Video,Sri lanka,Launched,547
3/12/2013,Video,Sri lanka,Subscribed,218
3/12/2013,Video,Thailand,Installed,155
3/12/2013,Video,Thailand,Launched,509
3/12/2013,Video,Thailand,Subscribed,106
3/12/2013,Video,UAE,Confirmation rejected,3
3/12/2013,Video,UAE,Displayed confirmation,19
3/12/2013,Video,UAE,Installed,24
3/12/2013,Video,UAE,Launched,112
3/12/2013,Video,UAE,Subscribed,18
3/12/2013,VIP Games,Iraq,Launched,17
3/12/2013,VIP Games,Jordan,Installed,21
3/12/2013,VIP Games,Jordan,Launched,82
3/12/2013,VIP Games,Jordan,Subscribed,15
3/12/2013,VIP Games,KSA,Launched,19
3/12/2013,VIP Games,Oman,Installed,168
3/12/2013,VIP Games,Oman,Launched,666
3/12/2013,VIP Games,Oman,Subscribed,66
3/12/2013,VIP Games,Qatar,Launched,2
3/12/2013,VIP Games,Qatar,Subscribed,1
3/12/2013,VIP Games,Thailand,Launched,4
3/12/2013,VIP Games,UAE,Confirmation rejected,7
3/12/2013,VIP Games,UAE,Displayed confirmation,28
3/12/2013,VIP Games,UAE,Installed,98
3/12/2013,VIP Games,UAE,Launched,294
3/12/2013,VIP Games,UAE,Subscribed,62
3/12/2013,WallPapers,Iraq,Launched,4
3/12/2013,WallPapers,Kuwait,Installed,9
3/12/2013,WallPapers,Kuwait,Launched,22
3/12/2013,WallPapers,Kuwait,Subscribed,3
3/12/2013,WallPapers,Oman,Installed,250
3/12/2013,WallPapers,Oman,Launched,636
3/12/2013,WallPapers,Oman,Subscribed,135
3/12/2013,WallPapers,Qatar,Installed,21
3/12/2013,WallPapers,Qatar,Launched,68
3/12/2013,WallPapers,Qatar,Subscribed,7
3/13/2013,Babelbay,Iraq,Installed,1280
3/13/2013,Babelbay,Iraq,Launched,3621
3/13/2013,Babelbay,Iraq,Subscribed,1115
3/13/2013,Babelbay,Jordan,Installed,125
3/13/2013,Babelbay,Jordan,Launched,650
3/13/2013,Babelbay,Jordan,Subscribed,83
3/13/2013,Babelbay,KSA,Launched,16
3/13/2013,Babelbay,Oman,Installed,3
3/13/2013,Babelbay,Oman,Launched,9
3/13/2013,Babelbay,Qatar,Installed,176
3/13/2013,Babelbay,Qatar,Launched,530
3/13/2013,Babelbay,Qatar,Subscribed,101
3/13/2013,Babelbay,UAE,Confirmation rejected,11
3/13/2013,Babelbay,UAE,Displayed confirmation,39
3/13/2013,Babelbay,UAE,Installed,141
3/13/2013,Babelbay,UAE,Launched,375
3/13/2013,Babelbay,UAE,Subscribed,96
3/13/2013,Brain2Train,Iraq,Launched,3
3/13/2013,Brain2Train,Jordan,Launched,3
3/13/2013,Brain2Train,Norway,Installed,19
3/13/2013,Brain2Train,Norway,Launched,55
3/13/2013,Brain2Train,Norway,Subscribed,20
3/13/2013,Brain2Train,Qatar,Launched,1
3/13/2013,Brain2Train,Russia,Launched,1
3/13/2013,Ringtone,Azerbaijan,Installed,11
3/13/2013,Ringtone,Azerbaijan,Launched,40
3/13/2013,Ringtone,Azerbaijan,Subscribed,12
3/13/2013,Ringtone,Iraq,Installed,1300
3/13/2013,Ringtone,Iraq,Launched,3187
3/13/2013,Ringtone,Iraq,Subscribed,1081
3/13/2013,Ringtone,Jordan,Installed,2
3/13/2013,Ringtone,Jordan,Launched,30
3/13/2013,Ringtone,Jordan,Subscribed,6
3/13/2013,Ringtone,KSA,Installed,30
3/13/2013,Ringtone,KSA,Launched,191
3/13/2013,Ringtone,KSA,Subscribed,58
3/13/2013,Ringtone,Kuwait,Installed,33
3/13/2013,Ringtone,Kuwait,Launched,106
3/13/2013,Ringtone,Kuwait,Subscribed,11
3/13/2013,Ringtone,Oman,Installed,243
3/13/2013,Ringtone,Oman,Launched,812
3/13/2013,Ringtone,Oman,Subscribed,192
3/13/2013,Ringtone,Qatar,Installed,53
3/13/2013,Ringtone,Qatar,Launched,238
3/13/2013,Ringtone,Qatar,Subscribed,76
3/13/2013,Ringtone,Russia,Installed,5
3/13/2013,Ringtone,Russia,Launched,6
3/13/2013,Ringtone,Sri lanka,Launched,14
3/13/2013,Ringtone,Sri lanka,Subscribed,2
3/13/2013,Ringtone,Thailand,Launched,19
3/13/2013,Ringtone,UAE,Confirmation rejected,3
3/13/2013,Ringtone,UAE,Displayed confirmation,12
3/13/2013,Ringtone,UAE,Installed,22
3/13/2013,Ringtone,UAE,Launched,85
3/13/2013,Ringtone,UAE,Subscribed,6
3/13/2013,Video,Azerbaijan,Installed,27
3/13/2013,Video,Azerbaijan,Launched,77
3/13/2013,Video,Azerbaijan,Subscribed,28
3/13/2013,Video,Iraq,Installed,665
3/13/2013,Video,Iraq,Launched,1789
3/13/2013,Video,Iraq,Subscribed,602
3/13/2013,Video,Jordan,Installed,166
3/13/2013,Video,Jordan,Launched,487
3/13/2013,Video,Jordan,Subscribed,101
3/13/2013,Video,KSA,Installed,586
3/13/2013,Video,KSA,Launched,1916
3/13/2013,Video,KSA,Subscribed,379
3/13/2013,Video,Kuwait,Installed,9
3/13/2013,Video,Kuwait,Launched,38
3/13/2013,Video,Kuwait,Subscribed,22
3/13/2013,Video,Oman,Installed,422
3/13/2013,Video,Oman,Launched,1094
3/13/2013,Video,Oman,Subscribed,259
3/13/2013,Video,Qatar,Installed,58
3/13/2013,Video,Qatar,Launched,176
3/13/2013,Video,Qatar,Subscribed,84
3/13/2013,Video,Russia,Installed,1
3/13/2013,Video,Russia,Launched,1
3/13/2013,Video,Sri lanka,Installed,167
3/13/2013,Video,Sri lanka,Launched,522
3/13/2013,Video,Sri lanka,Subscribed,204
3/13/2013,Video,Thailand,Installed,118
3/13/2013,Video,Thailand,Launched,372
3/13/2013,Video,Thailand,Subscribed,74
3/13/2013,Video,UAE,Displayed confirmation,16
3/13/2013,Video,UAE,Installed,33
3/13/2013,Video,UAE,Launched,89
3/13/2013,Video,UAE,Subscribed,15
3/13/2013,Video,Yemen,Launched,1
3/13/2013,VIP Games,Iraq,Installed,10
3/13/2013,VIP Games,Iraq,Launched,41
3/13/2013,VIP Games,Jordan,Installed,16
3/13/2013,VIP Games,Jordan,Launched,94
3/13/2013,VIP Games,Jordan,Subscribed,12
3/13/2013,VIP Games,KSA,Launched,6
3/13/2013,VIP Games,Kuwait,Launched,1
3/13/2013,VIP Games,Oman,Installed,155
3/13/2013,VIP Games,Oman,Launched,681
3/13/2013,VIP Games,Oman,Subscribed,74
3/13/2013,VIP Games,Qatar,Launched,3
3/13/2013,VIP Games,Qatar,Subscribed,6
3/13/2013,VIP Games,UAE,Confirmation rejected,8
3/13/2013,VIP Games,UAE,Displayed confirmation,36
3/13/2013,VIP Games,UAE,Installed,82
3/13/2013,VIP Games,UAE,Launched,287
3/13/2013,VIP Games,UAE,Subscribed,78
3/13/2013,WallPapers,Iraq,Launched,3
3/13/2013,WallPapers,Jordan,Launched,2
3/13/2013,WallPapers,Kuwait,Installed,9
3/13/2013,WallPapers,Kuwait,Launched,33
3/13/2013,WallPapers,Kuwait,Subscribed,7
3/13/2013,WallPapers,Oman,Installed,238
3/13/2013,WallPapers,Oman,Launched,722
3/13/2013,WallPapers,Oman,Subscribed,142
3/13/2013,WallPapers,Qatar,Installed,21
3/13/2013,WallPapers,Qatar,Launched,65
3/13/2013,WallPapers,Qatar,Subscribed,9
3/14/2013,Babelbay,Iraq,Installed,1274
3/14/2013,Babelbay,Iraq,Launched,3340
3/14/2013,Babelbay,Iraq,Subscribed,958
3/14/2013,Babelbay,Jordan,Installed,164
3/14/2013,Babelbay,Jordan,Launched,828
3/14/2013,Babelbay,Jordan,Subscribed,134
3/14/2013,Babelbay,KSA,Launched,19
3/14/2013,Babelbay,Kuwait,Installed,2
3/14/2013,Babelbay,Kuwait,Launched,7
3/14/2013,Babelbay,Kuwait,Subscribed,4
3/14/2013,Babelbay,Oman,Launched,4
3/14/2013,Babelbay,Qatar,Installed,159
3/14/2013,Babelbay,Qatar,Launched,458
3/14/2013,Babelbay,Qatar,Subscribed,78
3/14/2013,Babelbay,UAE,Confirmation rejected,7
3/14/2013,Babelbay,UAE,Displayed confirmation,31
3/14/2013,Babelbay,UAE,Installed,77
3/14/2013,Babelbay,UAE,Launched,230
3/14/2013,Babelbay,UAE,Subscribed,40
3/14/2013,Brain2Train,Iraq,Launched,4
3/14/2013,Brain2Train,Jordan,Launched,1
3/14/2013,Brain2Train,Norway,Installed,13
3/14/2013,Brain2Train,Norway,Launched,27
3/14/2013,Brain2Train,Norway,Subscribed,10
3/14/2013,Ringtone,Azerbaijan,Installed,15
3/14/2013,Ringtone,Azerbaijan,Launched,38
3/14/2013,Ringtone,Azerbaijan,Subscribed,11
3/14/2013,Ringtone,Iraq,Installed,1251
3/14/2013,Ringtone,Iraq,Launched,3060
3/14/2013,Ringtone,Iraq,Subscribed,1052
3/14/2013,Ringtone,Jordan,Launched,8
3/14/2013,Ringtone,Jordan,Subscribed,4
3/14/2013,Ringtone,KSA,Installed,35
3/14/2013,Ringtone,KSA,Launched,177
3/14/2013,Ringtone,KSA,Subscribed,82
3/14/2013,Ringtone,Kuwait,Installed,43
3/14/2013,Ringtone,Kuwait,Launched,128
3/14/2013,Ringtone,Kuwait,Subscribed,20
3/14/2013,Ringtone,Oman,Installed,216
3/14/2013,Ringtone,Oman,Launched,700
3/14/2013,Ringtone,Oman,Subscribed,137
3/14/2013,Ringtone,Qatar,Installed,46
3/14/2013,Ringtone,Qatar,Launched,200
3/14/2013,Ringtone,Qatar,Subscribed,62
3/14/2013,Ringtone,Russia,Installed,6
3/14/2013,Ringtone,Russia,Launched,11
3/14/2013,Ringtone,Russia,Subscribed,1
3/14/2013,Ringtone,Sri lanka,Launched,62
3/14/2013,Ringtone,Sri lanka,Subscribed,17
3/14/2013,Ringtone,Thailand,Launched,30
3/14/2013,Ringtone,UAE,Confirmation rejected,5
3/14/2013,Ringtone,UAE,Displayed confirmation,15
3/14/2013,Ringtone,UAE,Installed,20
3/14/2013,Ringtone,UAE,Launched,63
3/14/2013,Ringtone,UAE,Subscribed,10
3/14/2013,Video,Azerbaijan,Installed,38
3/14/2013,Video,Azerbaijan,Launched,93
3/14/2013,Video,Azerbaijan,Subscribed,33
3/14/2013,Video,Iraq,Installed,582
3/14/2013,Video,Iraq,Launched,1576
3/14/2013,Video,Iraq,Subscribed,535
3/14/2013,Video,Jordan,Installed,195
3/14/2013,Video,Jordan,Launched,580
3/14/2013,Video,Jordan,Subscribed,130
3/14/2013,Video,Kenya,Launched,2
3/14/2013,Video,KSA,Installed,634
3/14/2013,Video,KSA,Launched,2098
3/14/2013,Video,KSA,Subscribed,452
3/14/2013,Video,Kuwait,Installed,11
3/14/2013,Video,Kuwait,Launched,60
3/14/2013,Video,Kuwait,Subscribed,8
3/14/2013,Video,Norway,Launched,5
3/14/2013,Video,Oman,Installed,448
3/14/2013,Video,Oman,Launched,1174
3/14/2013,Video,Oman,Subscribed,280
3/14/2013,Video,Qatar,Installed,58
3/14/2013,Video,Qatar,Launched,214
3/14/2013,Video,Qatar,Subscribed,78
3/14/2013,Video,Sri lanka,Installed,200
3/14/2013,Video,Sri lanka,Launched,613
3/14/2013,Video,Sri lanka,Subscribed,227
3/14/2013,Video,Thailand,Installed,104
3/14/2013,Video,Thailand,Launched,308
3/14/2013,Video,Thailand,Subscribed,58
3/14/2013,Video,UAE,Confirmation rejected,1
3/14/2013,Video,UAE,Displayed confirmation,20
3/14/2013,Video,UAE,Installed,20
3/14/2013,Video,UAE,Launched,86
3/14/2013,Video,UAE,Subscribed,20
3/14/2013,VIP Games,Iraq,Launched,5
3/14/2013,VIP Games,Jordan,Installed,20
3/14/2013,VIP Games,Jordan,Launched,46
3/14/2013,VIP Games,Jordan,Subscribed,13
3/14/2013,VIP Games,KSA,Launched,12
3/14/2013,VIP Games,Kuwait,Launched,1
3/14/2013,VIP Games,Oman,Installed,148
3/14/2013,VIP Games,Oman,Launched,692
3/14/2013,VIP Games,Oman,Subscribed,86
3/14/2013,VIP Games,Qatar,Launched,1
3/14/2013,VIP Games,Qatar,Subscribed,1
3/14/2013,VIP Games,UAE,Confirmation rejected,7
3/14/2013,VIP Games,UAE,Displayed confirmation,26
3/14/2013,VIP Games,UAE,Installed,65
3/14/2013,VIP Games,UAE,Launched,259
3/14/2013,VIP Games,UAE,Subscribed,60
3/14/2013,WallPapers,Kuwait,Installed,11
3/14/2013,WallPapers,Kuwait,Launched,25
3/14/2013,WallPapers,Kuwait,Subscribed,5
3/14/2013,WallPapers,Oman,Installed,195
3/14/2013,WallPapers,Oman,Launched,597
3/14/2013,WallPapers,Oman,Subscribed,142
3/14/2013,WallPapers,Qatar,Installed,12
3/14/2013,WallPapers,Qatar,Launched,57
3/14/2013,WallPapers,Qatar,Subscribed,5
3/14/2013,WallPapers,UAE,Launched,2
3/15/2013,Babelbay,Iraq,Installed,1164
3/15/2013,Babelbay,Iraq,Launched,3286
3/15/2013,Babelbay,Iraq,Subscribed,894
3/15/2013,Babelbay,Jordan,Installed,170
3/15/2013,Babelbay,Jordan,Launched,752
3/15/2013,Babelbay,Jordan,Subscribed,106
3/15/2013,Babelbay,Kenya,Launched,4
3/15/2013,Babelbay,Kenya,Subscribed,1
3/15/2013,Babelbay,KSA,Launched,14
3/15/2013,Babelbay,Kuwait,Launched,3
3/15/2013,Babelbay,Oman,Launched,6
3/15/2013,Babelbay,Qatar,Installed,166
3/15/2013,Babelbay,Qatar,Launched,622
3/15/2013,Babelbay,Qatar,Subscribed,128
3/15/2013,Babelbay,Sri lanka,Launched,1
3/15/2013,Babelbay,Sudan,Launched,1
3/15/2013,Babelbay,Thailand,Launched,2
3/15/2013,Babelbay,UAE,Confirmation rejected,19
3/15/2013,Babelbay,UAE,Displayed confirmation,73
3/15/2013,Babelbay,UAE,Installed,80
3/15/2013,Babelbay,UAE,Launched,498
3/15/2013,Babelbay,UAE,Subscribed,120
3/15/2013,Babelbay,Yemen,Launched,2
3/15/2013,Brain2Train,Norway,Installed,15
3/15/2013,Brain2Train,Norway,Launched,36
3/15/2013,Brain2Train,Norway,Subscribed,13
3/15/2013,Ringtone,Azerbaijan,Installed,16
3/15/2013,Ringtone,Azerbaijan,Launched,31
3/15/2013,Ringtone,Azerbaijan,Subscribed,13
3/15/2013,Ringtone,Iraq,Installed,1503
3/15/2013,Ringtone,Iraq,Launched,3701
3/15/2013,Ringtone,Iraq,Subscribed,1284
3/15/2013,Ringtone,Jordan,Launched,27
3/15/2013,Ringtone,Jordan,Subscribed,9
3/15/2013,Ringtone,KSA,Installed,51
3/15/2013,Ringtone,KSA,Launched,260
3/15/2013,Ringtone,KSA,Subscribed,89
3/15/2013,Ringtone,Kuwait,Installed,47
3/15/2013,Ringtone,Kuwait,Launched,151
3/15/2013,Ringtone,Kuwait,Subscribed,20
3/15/2013,Ringtone,Oman,Installed,220
3/15/2013,Ringtone,Oman,Launched,735
3/15/2013,Ringtone,Oman,Subscribed,166
3/15/2013,Ringtone,Qatar,Installed,58
3/15/2013,Ringtone,Qatar,Launched,249
3/15/2013,Ringtone,Qatar,Subscribed,72
3/15/2013,Ringtone,Russia,Installed,3
3/15/2013,Ringtone,Russia,Launched,20
3/15/2013,Ringtone,Russia,Subscribed,1
3/15/2013,Ringtone,Sri lanka,Launched,19
3/15/2013,Ringtone,Sri lanka,Subscribed,4
3/15/2013,Ringtone,Thailand,Launched,7
3/15/2013,Ringtone,UAE,Confirmation rejected,3
3/15/2013,Ringtone,UAE,Displayed confirmation,8
3/15/2013,Ringtone,UAE,Installed,15
3/15/2013,Ringtone,UAE,Launched,59
3/15/2013,Ringtone,UAE,Subscribed,5
3/15/2013,Ringtone,Yemen,Launched,2
3/15/2013,Video,Azerbaijan,Installed,43
3/15/2013,Video,Azerbaijan,Launched,100
3/15/2013,Video,Azerbaijan,Subscribed,32
3/15/2013,Video,Iraq,Installed,728
3/15/2013,Video,Iraq,Launched,1836
3/15/2013,Video,Iraq,Subscribed,565
3/15/2013,Video,Jordan,Installed,309
3/15/2013,Video,Jordan,Launched,904
3/15/2013,Video,Jordan,Subscribed,223
3/15/2013,Video,KSA,Installed,811
3/15/2013,Video,KSA,Launched,2256
3/15/2013,Video,KSA,Subscribed,472
3/15/2013,Video,Kuwait,Installed,7
3/15/2013,Video,Kuwait,Launched,29
3/15/2013,Video,Kuwait,Subscribed,16
3/15/2013,Video,Oman,Installed,488
3/15/2013,Video,Oman,Launched,1259
3/15/2013,Video,Oman,Subscribed,285
3/15/2013,Video,Qatar,Installed,77
3/15/2013,Video,Qatar,Launched,282
3/15/2013,Video,Qatar,Subscribed,92
3/15/2013,Video,Sri lanka,Installed,151
3/15/2013,Video,Sri lanka,Launched,558
3/15/2013,Video,Sri lanka,Subscribed,212
3/15/2013,Video,Sudan,Launched,2
3/15/2013,Video,Sudan,Subscribed,1
3/15/2013,Video,Thailand,Installed,92
3/15/2013,Video,Thailand,Launched,300
3/15/2013,Video,Thailand,Subscribed,57
3/15/2013,Video,UAE,Confirmation rejected,3
3/15/2013,Video,UAE,Displayed confirmation,24
3/15/2013,Video,UAE,Installed,31
3/15/2013,Video,UAE,Launched,115
3/15/2013,Video,UAE,Subscribed,22
3/15/2013,VIP Games,Iraq,Launched,9
3/15/2013,VIP Games,Jordan,Installed,42
3/15/2013,VIP Games,Jordan,Launched,211
3/15/2013,VIP Games,Jordan,Subscribed,30
3/15/2013,VIP Games,KSA,Launched,15
3/15/2013,VIP Games,Kuwait,Launched,1
3/15/2013,VIP Games,Oman,Installed,149
3/15/2013,VIP Games,Oman,Launched,616
