date,country,service,referrer,visits,installs,knownoc,launches,confirmation_displayed,confirmation_rejected,subscribers
2013-02-17,Jordan,Babelbay,UnKnown,7,0,0,0,0,0,0
2013-02-17,Jordan,Video,wap p9,398,19,19,17,0,0,15
2013-02-17,Jordan,Video,wap p61,1,0,0,0,0,0,0
2013-02-17,Jordan,Video,wap p261,31,2,2,2,0,0,1
2013-02-17,Jordan,Video,wap p255,43,0,0,0,0,0,0
2013-02-17,Jordan,Video,wap p253,11,4,4,4,0,0,4
2013-02-17,Jordan,Video,wap p238,8,0,0,0,0,0,0
2013-02-17,Jordan,Video,wap p199v,8,0,0,0,0,0,0
2013-02-17,Jordan,Video,wap p173,4,0,0,0,0,0,0
2013-02-17,Jordan,Video,wap p155,2236,70,68,63,0,0,40
2013-02-17,Jordan,Video,wap p11,27,1,2,2,0,0,2
2013-02-17,Jordan,Video,UnKnown,1,0,0,0,0,0,0
2013-02-17,Jordan,Video,p116,3,0,0,0,0,0,0
2013-02-17,Jordan,Video,p11,1,0,0,0,0,0,0
2013-02-17,Jordan,VIP Games,wap p9,398,10,10,9,0,0,3
2013-02-17,Jordan,VIP Games,wap p61,1,0,0,0,0,0,0
2013-02-17,Jordan,VIP Games,wap p261,14,1,1,1,0,0,0
2013-02-17,Jordan,VIP Games,wap p255,28,1,1,1,0,0,0
2013-02-17,Jordan,VIP Games,wap p253,19,0,0,0,0,0,0
2013-02-17,Jordan,VIP Games,wap p238,3,0,0,0,0,0,0
2013-02-17,Jordan,VIP Games,wap p173,2,0,0,0,0,0,0
2013-02-17,Jordan,VIP Games,wap p155,631,22,22,20,1,0,10
2013-02-17,Jordan,VIP Games,wap p11,25,0,0,0,0,0,0
2013-02-17,Kenya,Babelbay,wap p41b,3,0,0,0,0,0,0
2013-02-17,Kenya,Babelbay,wap p155,1,0,0,0,0,0,0
2013-02-17,Kenya,Video,wap p9,1,0,0,0,0,0,0
2013-02-17,Kenya,Video,wap p155,1,0,0,0,0,0,0
2013-02-17,KSA,Ringtone,wap p9,2,0,0,0,0,0,0
2013-02-17,KSA,Ringtone,wap p61,8,0,0,0,0,0,0
2013-02-17,KSA,Ringtone,wap p30,135,15,16,14,0,0,5
2013-02-17,KSA,Ringtone,wap p155,1037,26,26,24,0,0,11
2013-02-17,KSA,Ringtone,wap p152,264,8,8,7,0,0,3
2013-02-17,KSA,Ringtone,wap p130,1,0,0,0,0,0,0
2013-02-17,KSA,Ringtone,wap p11,18,0,0,0,0,0,0
2013-02-17,KSA,Video,wap p9,28,1,1,1,0,0,0
2013-02-17,KSA,Video,wap p61,91,1,1,1,0,0,0
2013-02-17,KSA,Video,wap p30,288,23,25,22,0,0,13
2013-02-17,KSA,Video,wap p238,809,20,21,19,0,0,10
2013-02-17,KSA,Video,wap p155,23724,568,562,522,3,0,199
2013-02-17,KSA,Video,wap p152,222,5,5,5,0,0,3
2013-02-17,KSA,Video,wap p130,1635,63,65,56,0,0,27
2013-02-17,KSA,Video,wap p11,279,22,22,20,0,0,5
2013-02-17,KSA,Video,p29,10,0,0,1,0,0,1
2013-02-17,KSA,Video,p220,2,0,0,0,0,0,0
2013-02-17,KSA,Video,p200,2,0,0,0,0,0,0
2013-02-17,KSA,Video,P173a,7,0,0,0,0,0,0
2013-02-17,KSA,Video,p125,3,0,0,0,0,0,0
2013-02-17,KSA,Video,p117,1,0,0,0,0,0,0
2013-02-17,Kuwait,Babelbay,wap p155,41,2,1,1,0,0,0
2013-02-17,Kuwait,Ringtone,wap p9,3,0,0,0,0,0,0
2013-02-17,Kuwait,Ringtone,wap p88,42,1,1,1,0,0,0
2013-02-17,Kuwait,Ringtone,wap p61,1,0,0,0,0,0,0
2013-02-17,Kuwait,Ringtone,wap p42,153,17,17,16,0,0,4
2013-02-17,Kuwait,Ringtone,wap p261,58,7,7,6,0,0,2
2013-02-17,Kuwait,Ringtone,wap p255,10,1,1,1,0,0,0
2013-02-17,Kuwait,Ringtone,wap p253,10,0,0,0,0,0,0
2013-02-17,Kuwait,Ringtone,wap p238,1,0,0,0,0,0,0
2013-02-17,Kuwait,Ringtone,wap p173,7,2,2,2,0,0,0
2013-02-17,Kuwait,Ringtone,wap p155,145,12,12,8,0,0,5
2013-02-17,Kuwait,Ringtone,wap p11,67,8,8,7,0,0,4
2013-02-17,Kuwait,Ringtone,p220,3,0,0,0,0,0,0
2013-02-17,Kuwait,Ringtone,p200,4,0,0,0,0,0,0
2013-02-17,Kuwait,Ringtone,p175,1,0,0,0,0,0,0
2013-02-17,Kuwait,Ringtone,P173a,1,0,0,0,0,0,0
2013-02-17,Kuwait,Ringtone,p125,1,0,0,0,0,0,0
2013-02-17,Kuwait,Ringtone,p117,2,0,0,0,0,0,0
2013-02-17,Kuwait,Video,wap p88,12,0,0,0,0,0,0
2013-02-17,Kuwait,Video,wap p61,2,0,0,0,0,0,0
2013-02-17,Kuwait,Video,wap p261,32,3,3,3,0,0,1
2013-02-17,Kuwait,Video,wap p253,1,0,0,0,0,0,0
2013-02-17,Kuwait,Video,wap p173,5,0,0,0,0,0,0
2013-02-17,Kuwait,Video,wap p155,138,20,19,19,0,0,6
2013-02-17,Kuwait,Video,wap p11,21,3,3,3,0,0,1
2013-02-17,Kuwait,Video,p200,1,0,0,0,0,0,0
2013-02-17,Kuwait,Video,P173a,1,0,0,0,0,0,0
2013-02-17,Kuwait,Video,p117,1,0,0,0,0,0,0
2013-02-17,Kuwait,VIP Games,wap p155,53,1,2,2,0,0,2
2013-02-17,Kuwait,WallPapers,wap p88,13,0,0,0,0,0,0
2013-02-17,Kuwait,WallPapers,wap p61,1,0,0,0,0,0,0
2013-02-17,Kuwait,WallPapers,wap p42,87,4,4,4,0,0,2
2013-02-17,Kuwait,WallPapers,wap p261,20,2,2,2,0,0,0
2013-02-17,Kuwait,WallPapers,wap p255,2,0,0,0,0,0,0
2013-02-17,Kuwait,WallPapers,wap p253,2,1,1,1,0,0,0
2013-02-17,Kuwait,WallPapers,wap p238,1,0,0,0,0,0,0
2013-02-17,Kuwait,WallPapers,wap p173,4,0,0,0,0,0,0
2013-02-17,Kuwait,WallPapers,wap p155,31,0,0,0,0,0,0
2013-02-17,Kuwait,WallPapers,wap p11,11,0,0,0,0,0,0
2013-02-17,Kuwait,WallPapers,p29,1,0,0,0,0,0,0
2013-02-17,Kuwait,WallPapers,p220,2,0,0,0,0,0,0
2013-02-17,Kuwait,WallPapers,p175,1,0,0,0,0,0,0
2013-02-17,Kuwait,WallPapers,P173a,2,0,0,0,0,0,0
2013-02-17,Kuwait,WallPapers,p117,1,0,0,0,0,0,0
2013-02-17,Norway,Brain2Train,wap p232a,2,0,0,0,0,0,0
2013-02-17,Norway,Brain2Train,wap p155,8,1,1,1,1,1,1
2013-02-17,Norway,Brain2Train,wap p152a,1,0,0,0,0,0,0
2013-02-17,Oman,Ringtone,wap p9,1041,218,219,198,0,0,115
2013-02-17,Oman,Ringtone,wap p88,50,1,1,1,0,0,0
2013-02-17,Oman,Ringtone,wap p61,2,0,0,0,0,0,0
2013-02-17,Oman,Ringtone,wap p6,1,0,0,0,0,0,0
2013-02-17,Oman,Ringtone,wap p262,20,1,1,1,0,0,0
2013-02-17,Oman,Ringtone,wap p261,28,11,11,11,0,0,7
2013-02-17,Oman,Ringtone,wap p255,14,0,0,0,0,0,0
2013-02-17,Oman,Ringtone,wap p253,1,0,0,0,0,0,0
2013-02-17,Oman,Ringtone,wap p233,55,6,6,5,0,0,3
2013-02-17,Oman,Ringtone,wap p232g,13,0,0,0,0,0,0
2013-02-17,Oman,Ringtone,wap p223,31,7,7,7,0,0,4
2013-02-17,Oman,Ringtone,wap p199,18,1,1,1,0,0,0
2013-02-17,Oman,Ringtone,wap p173,32,7,7,7,0,0,4
2013-02-17,Oman,Ringtone,wap p155,402,81,81,77,1,1,40
2013-02-17,Oman,Ringtone,P173a,1,0,0,0,0,0,0
2013-02-17,Oman,Ringtone,p117,1,0,0,0,0,0,0
2013-02-17,Oman,Video,wap p9,781,144,144,136,0,0,78
2013-02-17,Oman,Video,wap p88,28,4,4,4,0,0,3
2013-02-17,Oman,Video,wap p61,2,1,1,1,0,0,0
2013-02-17,Oman,Video,wap p261,8,0,0,0,0,0,0
2013-02-17,Oman,Video,wap p255,1,0,0,0,0,0,0
2013-02-17,Oman,Video,wap p253,2,1,1,1,0,0,1
2013-02-17,Oman,Video,wap p238,1,0,0,0,0,0,0
2013-02-17,Oman,Video,wap p233,56,9,9,7,0,0,6
2013-02-17,Oman,Video,wap p223,40,8,8,8,0,0,3
2013-02-17,Oman,Video,wap p173,20,2,2,2,0,0,1
2013-02-17,Oman,Video,wap p155,372,51,52,48,1,1,24
2013-02-17,Oman,VIP Games,wap p9,127,9,10,9,0,0,3
2013-02-17,Oman,VIP Games,wap p88,6,0,0,0,0,0,0
2013-02-17,Oman,VIP Games,wap p41g,62,3,3,3,0,0,1
2013-02-17,Oman,VIP Games,wap p262,19,2,2,2,0,0,0
2013-02-17,Oman,VIP Games,wap p261,4,0,0,0,0,0,0
2013-02-17,Oman,VIP Games,wap p255,4,0,0,0,0,0,0
2013-02-17,Oman,VIP Games,wap p233,7,0,0,0,0,0,0
2013-02-17,Oman,VIP Games,wap p232g,5668,149,151,136,2,1,78
2013-02-17,Oman,VIP Games,wap p223g,1,0,0,0,0,0,0
2013-02-17,Oman,VIP Games,wap p223,7,1,1,1,0,0,1
2013-02-17,Oman,VIP Games,wap p199,17,1,1,1,0,0,1
2013-02-17,Oman,VIP Games,wap p175,1,0,0,0,0,0,0
2013-02-17,Oman,VIP Games,wap p173,9,1,1,1,0,0,1
2013-02-17,Oman,VIP Games,wap p155,196,8,8,8,0,0,6
2013-02-17,Oman,WallPapers,wap p9,1081,229,232,217,0,0,101
2013-02-17,Oman,WallPapers,wap p88,47,2,2,2,0,0,1
2013-02-17,Oman,WallPapers,wap p61,1,0,0,0,0,0,0
2013-02-17,Oman,WallPapers,wap p6,1,0,0,0,0,0,0
2013-02-17,Oman,WallPapers,wap p262,15,1,1,1,0,0,0
2013-02-17,Oman,WallPapers,wap p261,31,7,7,5,0,0,2
2013-02-17,Oman,WallPapers,wap p255,7,0,0,0,0,0,0
2013-02-17,Oman,WallPapers,wap p253,8,1,1,1,0,0,0
2013-02-17,Oman,WallPapers,wap p233,61,6,6,4,0,0,1
2013-02-17,Oman,WallPapers,wap p232g,6,0,0,0,0,0,0
2013-02-17,Oman,WallPapers,wap p223,45,6,6,6,0,0,3
2013-02-17,Oman,WallPapers,wap p199,25,0,0,0,0,0,0
2013-02-17,Oman,WallPapers,wap p173,24,4,4,4,0,0,2
2013-02-17,Oman,WallPapers,wap p155,277,59,59,58,0,0,24
2013-02-17,Oman,WallPapers,p86,2,0,0,0,0,0,0
2013-02-17,Qatar,Babelbay,wap p41b,1,0,0,0,0,0,0
2013-02-17,Qatar,Babelbay,wap p30b,8,0,0,0,0,0,0
2013-02-17,Qatar,Babelbay,wap p262b,4,0,0,0,0,0,0
2013-02-17,Qatar,Babelbay,wap p258b,49,2,2,2,0,0,1
2013-02-17,Qatar,Babelbay,wap p254b,4,0,0,0,0,0,0
2013-02-17,Qatar,Babelbay,wap p253,3256,264,267,244,0,0,132
2013-02-17,Qatar,Babelbay,wap p238b,25,0,0,0,0,0,0
2013-02-17,Qatar,Babelbay,wap p232b,12,0,0,0,0,0,0
2013-02-17,Qatar,Babelbay,wap p223b,1,0,0,0,0,0,0
2013-02-17,Qatar,Babelbay,wap p155,1037,20,19,17,0,0,7
2013-02-17,Qatar,Babelbay,p220,1,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,wap p9,104,1,1,1,0,0,1
2013-02-17,Qatar,Ringtone,wap p88,543,45,47,41,0,0,25
2013-02-17,Qatar,Ringtone,wap p61,8,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,wap p42i,1,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,wap p41,891,28,28,27,1,1,11
2013-02-17,Qatar,Ringtone,wap p30b,1,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,wap p30,1,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,wap p262b,1,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,wap p261,21,2,2,2,0,0,1
2013-02-17,Qatar,Ringtone,wap p258b,1,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,wap p254b,1,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,wap p253,31,4,4,4,0,0,2
2013-02-17,Qatar,Ringtone,wap p233,54,4,4,4,0,0,3
2013-02-17,Qatar,Ringtone,wap p199,2,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,wap p175,70,3,4,3,0,0,2
2013-02-17,Qatar,Ringtone,wap p173,5,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,wap p155,328,10,10,9,0,0,5
2013-02-17,Qatar,Ringtone,wap p151,2,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,wap p11,47,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,UnKnown,1,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,p29,1,0,0,0,0,0,0
2013-02-17,Qatar,Ringtone,p220,3,0,0,0,0,0,0
2013-02-17,Qatar,Video,wap p9,116,4,4,4,0,0,3
2013-02-17,Qatar,Video,wap p88,628,32,32,31,0,0,15
2013-02-17,Qatar,Video,wap p61,10,1,1,1,0,0,1
2013-02-17,Qatar,Video,wap p41,874,19,19,16,0,0,11
2013-02-17,Qatar,Video,wap p30,4,0,0,0,0,0,0
2013-02-17,Qatar,Video,wap p262,2,0,0,0,0,0,0
2013-02-17,Qatar,Video,wap p261,20,0,0,0,0,0,0
2013-02-17,Qatar,Video,wap p253,13,0,0,0,0,0,0
2013-02-17,Qatar,Video,wap p233,40,2,2,2,0,0,1
2013-02-17,Qatar,Video,wap p223,1,0,0,0,0,0,0
2013-02-17,Qatar,Video,wap p199,2,0,0,0,0,0,0
2013-02-17,Qatar,Video,wap p190,1,0,0,0,0,0,0
2013-02-17,Qatar,Video,wap p175,79,2,2,2,0,0,2
2013-02-17,Qatar,Video,wap p173,1,0,0,0,0,0,0
2013-02-17,Qatar,Video,wap p155,409,9,7,9,0,0,4
2013-02-17,Qatar,Video,wap p151,2,0,0,0,0,0,0
2013-02-17,Qatar,Video,wap p11,38,1,1,1,0,0,0
2013-02-17,Qatar,Video,p61,1,0,0,0,0,0,0
2013-02-17,Qatar,Video,p29,1,0,0,0,0,0,0
2013-02-17,Qatar,Video,P173a,1,0,0,0,0,0,0
2013-02-17,Qatar,VIP Games,wap p30g,14,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,wap p9,100,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,wap p88,398,38,40,41,0,0,6
2013-02-17,Qatar,WallPapers,wap p61,10,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,wap p41,759,20,19,18,0,0,8
2013-02-17,Qatar,WallPapers,wap p30,3,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,wap p262,2,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,wap p261,14,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,wap p253,10,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,wap p233,44,3,3,2,0,0,1
2013-02-17,Qatar,WallPapers,wap p199,2,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,wap p190,2,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,wap p175,62,1,1,1,0,0,0
2013-02-17,Qatar,WallPapers,wap p173,1,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,wap p155,300,6,6,6,0,0,4
2013-02-17,Qatar,WallPapers,wap p151,2,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,wap p11,37,3,3,2,0,0,0
2013-02-17,Qatar,WallPapers,UnKnown,1,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,p29,1,0,0,0,0,0,0
2013-02-17,Qatar,WallPapers,p220,2,0,0,0,0,0,0
2013-02-17,Russia,Ringtone,wap p261,1,0,0,0,0,0,0
2013-02-17,Sri lanka,Video,wap p9,414,8,8,5,0,0,5
2013-02-17,Sri lanka,Video,wap p88,29,0,0,0,0,0,0
2013-02-17,Sri lanka,Video,wap p30,860,27,27,27,2,0,19
2013-02-17,Sri lanka,Video,wap p262,64,3,3,3,0,0,2
2013-02-17,Sri lanka,Video,wap p261,4,0,0,0,0,0,0
2013-02-17,Sri lanka,Video,wap p255,347,4,4,4,0,0,2
2013-02-17,Sri lanka,Video,wap p253,38,3,3,3,1,0,2
2013-02-17,Sri lanka,Video,wap p252,2,0,0,0,0,0,0
2013-02-17,Sri lanka,Video,wap p244a,29,0,0,0,0,0,0
2013-02-17,Sri lanka,Video,wap p237,3,1,1,1,0,0,1
2013-02-17,Sri lanka,Video,wap p232a,58,1,1,1,0,0,1
2013-02-17,Sri lanka,Video,wap p222,3,0,0,0,0,0,0
2013-02-17,Sri lanka,Video,wap p199,2,0,0,0,0,0,0
2013-02-17,Sri lanka,Video,wap p173,592,37,36,32,0,0,28
2013-02-17,Sri lanka,Video,wap p155,250,7,8,5,0,0,6
2013-02-17,Sri lanka,Video,wap p11,4061,142,136,130,0,0,92
2013-02-17,Sri lanka,Video,UnKnown,2,0,0,0,0,0,0
2013-02-17,Sri lanka,Video,p61,1,0,0,0,0,0,0
2013-02-17,Sri lanka,Video,p32,1,1,1,1,0,0,0
2013-02-17,Sri lanka,Video,p152a,1,0,0,0,0,0,0
2013-02-17,Sri lanka,Video,p11,1,0,0,0,0,0,0
2013-02-17,Thailand,Video,wap p88,1,0,0,0,0,0,0
2013-02-17,Thailand,Video,wap p255,1,0,0,0,0,0,0
2013-02-17,Thailand,Video,wap p155,1,0,0,0,0,0,0
2013-02-17,UAE,Babelbay,wap p253,3,0,0,0,0,0,0
2013-02-17,UAE,Babelbay,wap p244b,1,0,0,0,0,0,0
2013-02-17,UAE,Babelbay,wap p237,1,0,0,0,0,0,0
2013-02-17,UAE,Babelbay,wap p155,1171,47,45,44,12,1,21
2013-02-17,UAE,Babelbay,p29,3,0,0,0,0,0,0
2013-02-17,UAE,Babelbay,p220,1,0,0,0,0,0,0
2013-02-17,UAE,Babelbay,p200,1,0,0,0,0,0,0
2013-02-17,UAE,Babelbay,p175,5,0,0,0,0,0,0
2013-02-17,UAE,Ringtone,wap p88,41,1,1,1,0,0,0
2013-02-17,UAE,Ringtone,wap p42,10,0,1,1,0,0,0
2013-02-17,UAE,Ringtone,wap p41,83,1,1,0,1,1,0
2013-02-17,UAE,Ringtone,wap p261,6,1,1,1,0,0,0
2013-02-17,UAE,Ringtone,wap p255,64,1,1,1,0,0,0
2013-02-17,UAE,Ringtone,wap p253,3,1,1,1,0,0,0
2013-02-17,UAE,Ringtone,wap p252,1,0,0,0,0,0,0
2013-02-17,UAE,Ringtone,wap p233,22,2,2,1,1,0,1
2013-02-17,UAE,Ringtone,wap p199,7,1,1,1,1,1,0
2013-02-17,UAE,Ringtone,wap p155,386,5,5,5,3,2,2
2013-02-17,UAE,Ringtone,wap p11,138,1,0,1,1,0,1
2013-02-17,UAE,Ringtone,p86,1,0,0,0,0,0,0
2013-02-17,UAE,Ringtone,p29c,2,2,2,2,0,0,2
2013-02-17,UAE,Video,wap p88,34,1,1,1,1,0,1
2013-02-17,UAE,Video,wap p61,2,0,0,0,0,0,0
2013-02-17,UAE,Video,wap p42,15,0,0,0,0,0,0
2013-02-17,UAE,Video,wap p41,180,2,2,2,2,1,2
2013-02-17,UAE,Video,wap p261,3,0,0,0,0,0,0
2013-02-17,UAE,Video,wap p255,79,5,3,5,2,1,1
2013-02-17,UAE,Video,wap p253,2,0,0,0,0,0,0
2013-02-17,UAE,Video,wap p233,19,0,0,0,0,0,0
2013-02-17,UAE,Video,wap p155,389,11,11,10,7,3,5
2013-02-17,UAE,Video,wap p11,162,2,1,2,1,0,1
2013-02-17,UAE,Video,UnKnown,29,0,0,0,0,0,0
2013-02-17,UAE,Video,p86,2,0,0,0,0,0,0
2013-02-17,UAE,Video,p29,1,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,wap p88,734,7,7,6,4,3,2
2013-02-17,UAE,VIP Games,wap p61,10,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,wap p42,27,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,wap p41,5394,66,64,62,16,6,35
2013-02-17,UAE,VIP Games,wap p261,176,4,4,4,0,0,3
2013-02-17,UAE,VIP Games,wap p255,167,5,5,4,0,0,0
2013-02-17,UAE,VIP Games,wap p253,48,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,wap p233,102,7,6,6,3,2,1
2013-02-17,UAE,VIP Games,wap p173,8,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,wap p11,34,1,1,1,0,0,0
2013-02-17,UAE,VIP Games,UnKnown,3,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,p86,6,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,p72,1,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,p32,1,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,p220,10,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,p200,3,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,P173a,3,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,p152,4,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,p125,3,0,0,0,0,0,0
2013-02-17,UAE,VIP Games,p117,3,0,0,0,0,0,0
2013-02-16,Azerbaijan,Ringtone,wap p9,147,1,1,1,0,0,1
2013-02-16,Azerbaijan,Ringtone,wap p61,1,0,0,0,0,0,0
2013-02-16,Azerbaijan,Ringtone,wap p42,2,0,0,0,0,0,0
2013-02-16,Azerbaijan,Ringtone,wap p41,46,0,0,0,0,0,0
2013-02-16,Azerbaijan,Ringtone,wap p30,62,4,4,3,0,0,3
2013-02-16,Azerbaijan,Ringtone,wap p261,34,3,3,3,0,0,2
2013-02-16,Azerbaijan,Ringtone,wap p255,340,5,5,5,0,0,5
2013-02-16,Azerbaijan,Ringtone,wap p237,4,1,1,1,0,0,1
2013-02-16,Azerbaijan,Ringtone,wap p222,1,0,0,0,0,0,0
2013-02-16,Azerbaijan,Ringtone,wap p173,133,19,19,16,0,0,5
2013-02-16,Azerbaijan,Ringtone,wap p155,158,0,0,0,0,0,0
2013-02-16,Azerbaijan,Ringtone,wap p152,2,0,0,0,0,0,0
2013-02-16,Azerbaijan,Ringtone,wap p11,136,3,2,2,0,0,0
2013-02-16,Azerbaijan,Ringtone,p220,4,0,0,0,0,0,0
2013-02-16,Azerbaijan,Ringtone,p175,1,0,0,0,0,0,0
2013-02-16,Azerbaijan,Ringtone,P173a,9,0,0,0,0,0,0
2013-02-16,Azerbaijan,Ringtone,p152,2,0,0,0,0,0,0
2013-02-16,Azerbaijan,Ringtone,p117,1,0,0,0,0,0,0
2013-02-16,Azerbaijan,Ringtone,p11,2,0,0,0,0,0,0
2013-02-16,Azerbaijan,Video,wap p9,148,4,4,4,0,0,2
2013-02-16,Azerbaijan,Video,wap p61,3,1,1,1,0,0,0
2013-02-16,Azerbaijan,Video,wap p42,1,0,0,0,0,0,0
2013-02-16,Azerbaijan,Video,wap p41,53,1,1,1,0,0,1
2013-02-16,Azerbaijan,Video,wap p30,51,2,2,1,0,0,1
2013-02-16,Azerbaijan,Video,wap p261,31,2,2,1,0,0,1
2013-02-16,Azerbaijan,Video,wap p255,355,7,7,4,0,0,2
2013-02-16,Azerbaijan,Video,wap p237,5,1,1,1,0,0,0
2013-02-16,Azerbaijan,Video,wap p222,3,0,0,0,0,0,0
2013-02-16,Azerbaijan,Video,wap p173,118,4,4,4,0,0,1
2013-02-16,Azerbaijan,Video,wap p155,155,0,0,0,0,0,0
2013-02-16,Azerbaijan,Video,wap p152,3,0,0,0,0,0,0
2013-02-16,Azerbaijan,Video,wap p11,137,1,1,1,0,0,1
2013-02-16,Azerbaijan,Video,p32,1,0,0,0,0,0,0
2013-02-16,Azerbaijan,Video,p220,2,0,0,0,0,0,0
2013-02-16,Azerbaijan,Video,p206,1,0,0,0,0,0,0
2013-02-16,Azerbaijan,Video,p200,2,0,0,0,0,0,0
2013-02-16,Azerbaijan,Video,p175,1,0,0,0,0,0,0
2013-02-16,Azerbaijan,Video,P173a,11,1,1,1,0,0,1
2013-02-16,Azerbaijan,Video,p152,6,1,1,1,0,0,1
2013-02-16,Azerbaijan,Video,p117,2,0,0,0,0,0,0
2013-02-16,Azerbaijan,Video,p11,3,1,1,1,0,0,0
2013-02-16,Iraq,Babelbay,wap p42b,37,0,0,0,0,0,0
2013-02-16,Iraq,Babelbay,wap p258b,1,0,0,0,0,0,0
2013-02-16,Iraq,Babelbay,wap p253,13,0,0,0,0,0,0
2013-02-16,Iraq,Babelbay,wap p244b,689,35,37,35,0,0,16
2013-02-16,Iraq,Babelbay,wap p236b,7,0,0,0,0,0,0
2013-02-16,Iraq,Babelbay,wap p232b,1093,30,29,19,0,0,10
2013-02-16,Iraq,Babelbay,wap p199b,20,0,0,0,0,0,0
2013-02-16,Iraq,Babelbay,wap p155,5851,244,248,198,0,0,83
2013-02-16,Iraq,Babelbay,wap p11,6571,256,250,217,0,0,93
2013-02-16,Iraq,Brain2Train,wap p9,1,0,0,0,0,0,0
2013-02-16,Iraq,Brain2Train,wap p155,1,0,0,0,0,0,0
2013-02-16,Iraq,Ringtone,wap p9,5729,362,376,338,0,0,214
2013-02-16,Iraq,Ringtone,wap p61,8,0,0,0,0,0,0
2013-02-16,Iraq,Ringtone,wap p41,8,0,0,0,0,0,0
2013-02-16,Iraq,Ringtone,wap p262,30,1,1,1,0,0,1
2013-02-16,Iraq,Ringtone,wap p261,178,8,8,7,0,0,4
2013-02-16,Iraq,Ringtone,wap p255,285,10,10,8,0,0,3
2013-02-16,Iraq,Ringtone,wap p253,766,75,77,66,0,0,38
2013-02-16,Iraq,Ringtone,wap p229,1,0,0,0,0,0,0
2013-02-16,Iraq,Ringtone,wap p199,54,0,0,0,0,0,0
2013-02-16,Iraq,Ringtone,wap p155,3154,238,242,198,2,0,127
2013-02-16,Iraq,Ringtone,wap p11,3254,86,85,74,2,0,31
2013-02-16,Iraq,Ringtone,UnKnown,25,2,2,2,0,0,0
2013-02-16,Iraq,Ringtone,p29,2,0,0,0,0,0,0
2013-02-16,Iraq,Ringtone,p220,4,1,1,1,0,0,0
2013-02-16,Iraq,Ringtone,p200,4,0,0,0,0,0,0
2013-02-16,Iraq,Ringtone,P173a,7,1,1,1,0,0,0
2013-02-16,Iraq,Ringtone,p116,1,0,0,0,0,0,0
2013-02-16,Iraq,Video,wap p9,5757,285,298,266,3,1,180
2013-02-16,Iraq,Video,wap p61,8,0,0,0,0,0,0
2013-02-16,Iraq,Video,wap p41,16,0,0,0,0,0,0
2013-02-16,Iraq,Video,wap p262,35,1,1,1,0,0,1
2013-02-16,Iraq,Video,wap p261,162,6,6,6,0,0,2
2013-02-16,Iraq,Video,wap p255,289,7,7,7,0,0,3
2013-02-16,Iraq,Video,wap p253,771,54,55,43,0,0,18
2013-02-16,Iraq,Video,wap p199,8,1,1,0,0,0,0
2013-02-16,Iraq,Video,wap p173,2,0,0,0,0,0,0
2013-02-16,Iraq,Video,wap p155,3162,211,215,186,2,0,115
2013-02-16,Iraq,Video,wap p11,3067,101,100,90,1,0,51
2013-02-16,Iraq,Video,p86,1,1,1,1,0,0,0
2013-02-16,Iraq,Video,p29,6,1,1,1,0,0,1
2013-02-16,Iraq,Video,p220,6,0,0,0,0,0,0
2013-02-16,Iraq,Video,p200,3,0,0,0,0,0,0
2013-02-16,Iraq,Video,p175,1,0,0,0,0,0,0
2013-02-16,Iraq,Video,P173a,3,0,0,0,0,0,0
