Visit,Sub
"10/01/2013 21:34:08"," "
"10/01/2013 21:33:43"," "
"10/01/2013 21:33:25"," "
"10/01/2013 21:33:08"," "
"10/01/2013 21:32:54"," "
"10/01/2013 21:31:18"," "
"10/01/2013 21:31:15"," "
"10/01/2013 21:31:06"," "
"10/01/2013 21:30:59"," "
"10/01/2013 21:30:58"," "
"10/01/2013 21:30:51"," "
"10/01/2013 21:29:36"," "
"10/01/2013 21:28:57"," "
"10/01/2013 21:28:36"," "
"10/01/2013 21:28:34"," "
"10/01/2013 21:28:33"," "
"10/01/2013 21:28:18"," "
"10/01/2013 21:27:19"," "
"10/01/2013 21:27:01"," "
"10/01/2013 21:26:41"," "
"10/01/2013 21:26:24"," "
"10/01/2013 21:26:13"," "
"10/01/2013 21:25:51"," "
"10/01/2013 21:25:44"," "
"10/01/2013 21:25:43"," "
"10/01/2013 21:25:37"," "
"10/01/2013 21:25:37"," "
"10/01/2013 21:25:25"," "
"10/01/2013 21:25:19"," "
"10/01/2013 21:24:52"," "
"10/01/2013 21:24:18"," "
"10/01/2013 21:24:04","10/01/2013 21:24:58"
"10/01/2013 21:24:04"," "
"10/01/2013 21:23:47"," "
"10/01/2013 21:23:47"," "
"10/01/2013 21:22:53"," "
"10/01/2013 21:21:08"," "
"10/01/2013 21:20:57"," "
"10/01/2013 21:19:42"," "
"10/01/2013 21:19:38"," "
"10/01/2013 21:19:22"," "
"10/01/2013 21:19:09"," "
"10/01/2013 21:17:30"," "
"10/01/2013 21:17:07"," "
"10/01/2013 21:16:41"," "
"10/01/2013 21:16:39"," "
"10/01/2013 21:16:39"," "
"10/01/2013 21:16:38"," "
"10/01/2013 21:16:21"," "
"10/01/2013 21:15:45","10/01/2013 21:16:27"
"10/01/2013 21:14:13"," "
"10/01/2013 21:13:42"," "
"10/01/2013 21:13:21"," "
"10/01/2013 21:13:21"," "
"10/01/2013 21:12:53"," "
"10/01/2013 21:11:02"," "
"10/01/2013 21:10:56"," "
"10/01/2013 21:09:40"," "
"10/01/2013 21:09:36"," "
"10/01/2013 21:09:26"," "
"10/01/2013 21:09:08","10/01/2013 21:10:35"
"10/01/2013 21:08:57"," "
"10/01/2013 21:07:29"," "
"10/01/2013 21:07:24"," "
"10/01/2013 21:05:53"," "
"10/01/2013 21:05:34"," "
"10/01/2013 21:05:33"," "
"10/01/2013 21:05:13"," "
"10/01/2013 21:04:56"," "
"10/01/2013 21:04:39"," "
"10/01/2013 21:03:57"," "
"10/01/2013 21:03:48"," "
"10/01/2013 21:03:17"," "
"10/01/2013 21:03:03"," "
"10/01/2013 21:02:56"," "
"10/01/2013 21:02:52"," "
"10/01/2013 21:01:46"," "
"10/01/2013 21:01:25"," "
"10/01/2013 21:01:22"," "
"10/01/2013 21:00:42"," "
"10/01/2013 21:00:13"," "
"10/01/2013 20:59:58"," "
"10/01/2013 20:59:51"," "
"10/01/2013 20:59:49"," "
"10/01/2013 20:59:43","10/01/2013 21:01:55"
"10/01/2013 20:59:24"," "
"10/01/2013 20:59:04"," "
"10/01/2013 20:57:42"," "
"10/01/2013 20:57:26"," "
"10/01/2013 20:57:19"," "
"10/01/2013 20:56:20"," "
"10/01/2013 20:55:46"," "
"10/01/2013 20:54:37"," "
"10/01/2013 20:54:31"," "
"10/01/2013 20:54:06"," "
"10/01/2013 20:53:58"," "
"10/01/2013 20:53:15"," "
"10/01/2013 20:53:08"," "
"10/01/2013 20:53:06"," "
"10/01/2013 20:52:47"," "
"10/01/2013 20:52:30"," "
"10/01/2013 20:52:29"," "
"10/01/2013 20:52:21"," "
"10/01/2013 20:52:02"," "
"10/01/2013 20:51:57"," "
"10/01/2013 20:51:52"," "
"10/01/2013 20:50:15"," "
"10/01/2013 20:50:14"," "
"10/01/2013 20:49:18"," "
"10/01/2013 20:48:48"," "
"10/01/2013 20:48:40"," "
"10/01/2013 20:48:23"," "
"10/01/2013 20:48:17"," "
"10/01/2013 20:48:04"," "
"10/01/2013 20:47:37"," "
"10/01/2013 20:47:31"," "
"10/01/2013 20:46:57"," "
"10/01/2013 20:46:16"," "
"10/01/2013 20:46:14"," "
"10/01/2013 20:45:42"," "
"10/01/2013 20:45:37"," "
"10/01/2013 20:45:30"," "
"10/01/2013 20:44:52"," "
"10/01/2013 20:44:27"," "
"10/01/2013 20:43:52"," "
"10/01/2013 20:43:44"," "
"10/01/2013 20:43:39"," "
"10/01/2013 20:43:37"," "
"10/01/2013 20:43:28"," "
"10/01/2013 20:43:06"," "
"10/01/2013 20:42:49"," "
"10/01/2013 20:42:37"," "
"10/01/2013 20:42:01"," "
"10/01/2013 20:42:00"," "
"10/01/2013 20:41:25"," "
"10/01/2013 20:41:02"," "
"10/01/2013 20:40:54"," "
"10/01/2013 20:39:26"," "
"10/01/2013 20:39:02"," "
"10/01/2013 20:38:50"," "
"10/01/2013 20:38:45"," "
"10/01/2013 20:38:03"," "
"10/01/2013 20:37:56"," "
"10/01/2013 20:37:52"," "
"10/01/2013 20:37:35"," "
"10/01/2013 20:37:25"," "
"10/01/2013 20:37:24"," "
"10/01/2013 20:36:30"," "
"10/01/2013 20:36:17"," "
"10/01/2013 20:36:09"," "
"10/01/2013 20:35:51"," "
"10/01/2013 20:35:34"," "
"10/01/2013 20:35:19"," "
"10/01/2013 20:35:16","10/01/2013 20:36:53"
"10/01/2013 20:34:47"," "
"10/01/2013 20:34:29"," "
"10/01/2013 20:33:48"," "
"10/01/2013 20:33:47"," "
"10/01/2013 20:32:47"," "
"10/01/2013 20:32:19"," "
"10/01/2013 20:31:39"," "
"10/01/2013 20:31:39"," "
"10/01/2013 20:31:33"," "
"10/01/2013 20:31:03"," "
"10/01/2013 20:30:45"," "
"10/01/2013 20:29:52"," "
"10/01/2013 20:29:49"," "
"10/01/2013 20:29:19"," "
"10/01/2013 20:28:59"," "
"10/01/2013 20:28:56"," "
"10/01/2013 20:28:15"," "
"10/01/2013 20:28:08"," "
"10/01/2013 20:27:55"," "
"10/01/2013 20:27:33"," "
"10/01/2013 20:27:28"," "
"10/01/2013 20:27:26"," "
"10/01/2013 20:27:17"," "
"10/01/2013 20:26:46"," "
"10/01/2013 20:26:26"," "
"10/01/2013 20:26:16"," "
"10/01/2013 20:25:32"," "
"10/01/2013 20:25:15"," "
"10/01/2013 20:24:23"," "
"10/01/2013 20:24:07"," "
"10/01/2013 20:23:47"," "
"10/01/2013 20:23:05"," "
"10/01/2013 20:22:59"," "
"10/01/2013 20:22:54"," "
"10/01/2013 20:22:36"," "
"10/01/2013 20:22:36"," "
"10/01/2013 20:22:27"," "
"10/01/2013 20:22:14"," "
"10/01/2013 20:22:13"," "
"10/01/2013 20:21:54"," "
"10/01/2013 20:21:26"," "
"10/01/2013 20:21:23"," "
"10/01/2013 20:21:10"," "
"10/01/2013 20:21:02"," "
"10/01/2013 20:20:46"," "
"10/01/2013 20:20:41"," "
"10/01/2013 20:20:35"," "
"10/01/2013 20:20:31"," "
"10/01/2013 20:20:03"," "
"10/01/2013 20:19:50"," "
"10/01/2013 20:19:32"," "
"10/01/2013 20:19:25"," "
"10/01/2013 20:19:21"," "
"10/01/2013 20:18:44"," "
"10/01/2013 20:18:13"," "
"10/01/2013 20:17:54"," "
"10/01/2013 20:17:11"," "
"10/01/2013 20:16:32"," "
"10/01/2013 20:16:13"," "
"10/01/2013 20:16:03","10/01/2013 20:16:23"
"10/01/2013 20:15:54"," "
"10/01/2013 20:15:50"," "
"10/01/2013 20:15:41"," "
"10/01/2013 20:15:32","10/01/2013 20:15:47"
"10/01/2013 20:15:12"," "
"10/01/2013 20:14:54"," "
"10/01/2013 20:13:54"," "
"10/01/2013 20:13:20"," "
"10/01/2013 20:13:13"," "
"10/01/2013 20:13:06"," "
"10/01/2013 20:13:04"," "
"10/01/2013 20:12:45"," "
"10/01/2013 20:12:38"," "
"10/01/2013 20:12:26"," "
"10/01/2013 20:12:20"," "
"10/01/2013 20:12:07"," "
"10/01/2013 20:12:02"," "
"10/01/2013 20:12:01"," "
"10/01/2013 20:11:58"," "
"10/01/2013 20:11:52"," "
"10/01/2013 20:11:50"," "
"10/01/2013 20:11:38"," "
"10/01/2013 20:11:19"," "
"10/01/2013 20:10:51"," "
"10/01/2013 20:10:49"," "
"10/01/2013 20:09:49"," "
"10/01/2013 20:09:46"," "
"10/01/2013 20:09:35"," "
"10/01/2013 20:09:27"," "
"10/01/2013 20:09:25"," "
"10/01/2013 20:08:53"," "
"10/01/2013 20:08:36"," "
"10/01/2013 20:08:12"," "
"10/01/2013 20:07:44","10/01/2013 20:08:46"
"10/01/2013 20:06:59"," "
"10/01/2013 20:06:59"," "
"10/01/2013 20:06:52"," "
"10/01/2013 20:06:49"," "
"10/01/2013 20:06:21"," "
"10/01/2013 20:06:11"," "
"10/01/2013 20:06:00","12/01/2013 12:14:07"
"10/01/2013 20:05:49"," "
"10/01/2013 20:05:45"," "
"10/01/2013 20:05:41"," "
"10/01/2013 20:05:35"," "
"10/01/2013 20:05:12"," "
"10/01/2013 20:04:42"," "
"10/01/2013 20:04:31"," "
"10/01/2013 20:04:00"," "
"10/01/2013 20:03:34"," "
"10/01/2013 20:03:29"," "
"10/01/2013 20:02:57"," "
"10/01/2013 20:02:39"," "
"10/01/2013 20:02:39"," "
"10/01/2013 20:02:27"," "
"10/01/2013 20:02:14"," "
"10/01/2013 20:02:05"," "
"10/01/2013 20:01:40"," "
"10/01/2013 20:00:59"," "
"10/01/2013 20:00:46"," "
"10/01/2013 20:00:35"," "
"10/01/2013 20:00:31"," "
"10/01/2013 20:00:24"," "
"10/01/2013 20:00:17"," "
"10/01/2013 19:59:59"," "
"10/01/2013 19:59:58"," "
"10/01/2013 19:59:05"," "
"10/01/2013 19:57:48"," "
"10/01/2013 19:57:38"," "
"10/01/2013 19:57:31"," "
"10/01/2013 19:57:16"," "
"10/01/2013 19:57:04"," "
"10/01/2013 19:56:44"," "
"10/01/2013 19:56:28"," "
"10/01/2013 19:56:20"," "
"10/01/2013 19:56:05"," "
"10/01/2013 19:55:49"," "
"10/01/2013 19:55:30"," "
"10/01/2013 19:55:15"," "
"10/01/2013 19:54:33"," "
"10/01/2013 19:54:00"," "
"10/01/2013 19:53:47"," "
"10/01/2013 19:52:03"," "
"10/01/2013 19:51:26"," "
"10/01/2013 19:50:05"," "
"10/01/2013 19:50:04"," "
"10/01/2013 19:49:40"," "
"10/01/2013 19:49:10"," "
"10/01/2013 19:48:44"," "
"10/01/2013 19:48:36"," "
"10/01/2013 19:48:34"," "
"10/01/2013 19:48:24"," "
"10/01/2013 19:48:05"," "
"10/01/2013 19:48:02"," "
"10/01/2013 19:48:02"," "
"10/01/2013 19:47:56"," "
"10/01/2013 19:47:18"," "
"10/01/2013 19:47:18"," "
"10/01/2013 19:46:40"," "
"10/01/2013 19:46:08"," "
"10/01/2013 19:45:42"," "
"10/01/2013 19:44:30"," "
"10/01/2013 19:43:25"," "
"10/01/2013 19:43:22"," "
"10/01/2013 19:43:00"," "
"10/01/2013 19:42:48"," "
"10/01/2013 19:42:43"," "
"10/01/2013 19:42:11"," "
"10/01/2013 19:42:08"," "
"10/01/2013 19:41:57"," "
"10/01/2013 19:41:29"," "
"10/01/2013 19:41:19"," "
"10/01/2013 19:40:39"," "
"10/01/2013 19:40:35"," "
"10/01/2013 19:40:25"," "
"10/01/2013 19:40:12"," "
"10/01/2013 19:39:57"," "
"10/01/2013 19:39:51"," "
"10/01/2013 19:39:17"," "
"10/01/2013 19:38:54"," "
"10/01/2013 19:38:42"," "
"10/01/2013 19:38:14"," "
"10/01/2013 19:38:09"," "
"10/01/2013 19:38:09","10/01/2013 19:41:59"
"10/01/2013 19:37:40","10/01/2013 19:38:12"
"10/01/2013 19:37:34"," "
"10/01/2013 19:36:21"," "
"10/01/2013 19:36:01"," "
"10/01/2013 19:35:35"," "
"10/01/2013 19:35:32"," "
"10/01/2013 19:34:44"," "
"10/01/2013 19:34:18"," "
"10/01/2013 19:34:10"," "
"10/01/2013 19:32:50"," "
"10/01/2013 19:32:39","10/01/2013 19:34:16"
"10/01/2013 19:31:56"," "
"10/01/2013 19:31:26"," "
"10/01/2013 19:31:23"," "
"10/01/2013 19:31:03"," "
"10/01/2013 19:30:52"," "
"10/01/2013 19:30:42"," "
"10/01/2013 19:30:04"," "
"10/01/2013 19:29:52"," "
"10/01/2013 19:29:46"," "
"10/01/2013 19:29:20"," "
"10/01/2013 19:29:12"," "
"10/01/2013 19:29:06"," "
"10/01/2013 19:28:42"," "
"10/01/2013 19:28:00"," "
"10/01/2013 19:27:57"," "
"10/01/2013 19:27:39"," "
"10/01/2013 19:27:12"," "
"10/01/2013 19:26:56"," "
"10/01/2013 19:26:34"," "
"10/01/2013 19:26:21"," "
"10/01/2013 19:25:54"," "
"10/01/2013 19:25:52"," "
"10/01/2013 19:25:31"," "
"10/01/2013 19:24:46"," "
"10/01/2013 19:24:35"," "
"10/01/2013 19:23:59","10/01/2013 19:24:15"
"10/01/2013 19:23:53"," "
"10/01/2013 19:23:41"," "
"10/01/2013 19:23:28"," "
"10/01/2013 19:23:26"," "
"10/01/2013 19:22:21"," "
"10/01/2013 19:22:18"," "
"10/01/2013 19:22:11"," "
"10/01/2013 19:21:53"," "
"10/01/2013 19:21:19"," "
"10/01/2013 19:20:02"," "
"10/01/2013 19:19:51"," "
"10/01/2013 19:19:49"," "
"10/01/2013 19:19:38"," "
"10/01/2013 19:19:14"," "
"10/01/2013 19:18:54"," "
"10/01/2013 19:18:37"," "
"10/01/2013 19:18:14"," "
"10/01/2013 19:17:41"," "
"10/01/2013 19:16:57"," "
"10/01/2013 19:15:59"," "
"10/01/2013 19:15:29"," "
"10/01/2013 19:15:08"," "
"10/01/2013 19:15:02"," "
"10/01/2013 19:14:47","10/01/2013 19:15:13"
"10/01/2013 19:14:32"," "
"10/01/2013 19:14:26"," "
"10/01/2013 19:13:29"," "
"10/01/2013 19:13:23"," "
"10/01/2013 19:13:04"," "
"10/01/2013 19:12:10"," "
"10/01/2013 19:11:36"," "
"10/01/2013 19:11:12"," "
"10/01/2013 19:10:52"," "
"10/01/2013 19:10:31"," "
"10/01/2013 19:10:22"," "
"10/01/2013 19:09:45"," "
"10/01/2013 19:09:27"," "
"10/01/2013 19:09:04"," "
"10/01/2013 19:08:34"," "
"10/01/2013 19:08:21"," "
"10/01/2013 19:08:04","10/01/2013 19:09:23"
"10/01/2013 19:07:54"," "
"10/01/2013 19:07:34"," "
"10/01/2013 19:07:08"," "
"10/01/2013 19:06:58"," "
"10/01/2013 19:06:48"," "
"10/01/2013 19:06:36"," "
"10/01/2013 19:06:34"," "
"10/01/2013 19:06:31"," "
"10/01/2013 19:05:51"," "
"10/01/2013 19:05:34"," "
"10/01/2013 19:05:32"," "
"10/01/2013 19:04:32","10/01/2013 19:04:37"
"10/01/2013 19:04:15"," "
"10/01/2013 19:04:14"," "
"10/01/2013 19:03:50"," "
"10/01/2013 19:03:48"," "
"10/01/2013 19:03:48"," "
"10/01/2013 19:03:20"," "
"10/01/2013 19:03:07"," "
"10/01/2013 19:02:28"," "
"10/01/2013 19:01:55"," "
"10/01/2013 19:01:24"," "
"10/01/2013 19:01:19"," "
"10/01/2013 19:01:16"," "
"10/01/2013 19:01:10"," "
"10/01/2013 19:00:33","10/01/2013 19:01:06"
"10/01/2013 18:59:14"," "
"10/01/2013 18:59:13"," "
"10/01/2013 18:58:25"," "
"10/01/2013 18:58:23"," "
"10/01/2013 18:58:17"," "
"10/01/2013 18:58:07"," "
"10/01/2013 18:57:34"," "
"10/01/2013 18:57:29"," "
"10/01/2013 18:57:24"," "
"10/01/2013 18:57:06"," "
"10/01/2013 18:57:00"," "
"10/01/2013 18:56:27"," "
"10/01/2013 18:55:37"," "
"10/01/2013 18:54:41"," "
"10/01/2013 18:54:35"," "
"10/01/2013 18:54:01","10/01/2013 18:55:17"
"10/01/2013 18:53:26"," "
"10/01/2013 18:52:51"," "
"10/01/2013 18:52:26"," "
"10/01/2013 18:52:10"," "
"10/01/2013 18:51:22"," "
"10/01/2013 18:50:53"," "
"10/01/2013 18:50:48"," "
"10/01/2013 18:50:20"," "
"10/01/2013 18:49:59"," "
"10/01/2013 18:49:35"," "
"10/01/2013 18:49:13"," "
"10/01/2013 18:49:04"," "
"10/01/2013 18:48:44"," "
"10/01/2013 18:48:31"," "
"10/01/2013 18:46:39","10/01/2013 18:47:11"
"10/01/2013 18:46:24"," "
"10/01/2013 18:46:24"," "
"10/01/2013 18:46:22"," "
"10/01/2013 18:45:36"," "
"10/01/2013 18:45:16"," "
"10/01/2013 18:45:07"," "
"10/01/2013 18:45:04"," "
"10/01/2013 18:45:03"," "
"10/01/2013 18:43:51"," "
"10/01/2013 18:43:45"," "
"10/01/2013 18:43:13"," "
"10/01/2013 18:43:04"," "
"10/01/2013 18:42:53"," "
"10/01/2013 18:42:50"," "
"10/01/2013 18:42:45"," "
"10/01/2013 18:42:37"," "
"10/01/2013 18:42:18"," "
"10/01/2013 18:41:45"," "
"10/01/2013 18:41:03"," "
"10/01/2013 18:40:29"," "
"10/01/2013 18:40:13"," "
"10/01/2013 18:40:01"," "
"10/01/2013 18:39:49"," "
"10/01/2013 18:39:36"," "
"10/01/2013 18:38:30"," "
"10/01/2013 18:37:35"," "
"10/01/2013 18:37:26"," "
"10/01/2013 18:37:21"," "
"10/01/2013 18:36:45"," "
"10/01/2013 18:34:14"," "
"10/01/2013 18:32:48"," "
"10/01/2013 18:32:47"," "
"10/01/2013 18:32:14"," "
"10/01/2013 18:31:57"," "
"10/01/2013 18:31:02"," "
"10/01/2013 18:30:10"," "
"10/01/2013 18:30:06"," "
"10/01/2013 18:29:53"," "
"10/01/2013 18:29:38"," "
"10/01/2013 18:27:43"," "
"10/01/2013 18:26:44"," "
"10/01/2013 18:26:19"," "
"10/01/2013 18:26:18"," "
"10/01/2013 18:26:03"," "
"10/01/2013 18:25:21"," "
"10/01/2013 18:25:08"," "
"10/01/2013 18:24:40"," "
"10/01/2013 18:24:25"," "
"10/01/2013 18:24:00"," "
"10/01/2013 18:22:57","10/01/2013 18:23:16"
"10/01/2013 18:22:36"," "
"10/01/2013 18:22:12"," "
"10/01/2013 18:20:25"," "
"10/01/2013 18:18:35"," "
"10/01/2013 18:18:28"," "
"10/01/2013 18:17:28"," "
"10/01/2013 18:16:09"," "
"10/01/2013 18:15:42"," "
"10/01/2013 18:15:03"," "
"10/01/2013 18:14:58"," "
"10/01/2013 18:14:52"," "
"10/01/2013 18:14:49"," "
"10/01/2013 18:14:38"," "
"10/01/2013 18:14:38"," "
"10/01/2013 18:13:48"," "
"10/01/2013 18:13:25"," "
"10/01/2013 18:12:59"," "
"10/01/2013 18:12:43"," "
"10/01/2013 18:11:51"," "
"10/01/2013 18:11:39"," "
"10/01/2013 18:11:32"," "
"10/01/2013 18:11:01","10/01/2013 18:13:21"
"10/01/2013 18:10:48"," "
"10/01/2013 18:08:40"," "
"10/01/2013 18:07:24"," "
"10/01/2013 18:07:04"," "
"10/01/2013 18:06:41"," "
"10/01/2013 18:06:06","10/01/2013 18:07:44"
"10/01/2013 18:05:20"," "
"10/01/2013 18:04:53"," "
"10/01/2013 18:04:51"," "
"10/01/2013 18:03:09"," "
"10/01/2013 18:02:51"," "
"10/01/2013 18:01:31"," "
"10/01/2013 18:01:30"," "
"10/01/2013 18:00:14"," "
"10/01/2013 17:59:59"," "
"10/01/2013 17:59:52"," "
"10/01/2013 17:59:14"," "
"10/01/2013 17:59:08"," "
"10/01/2013 17:57:25"," "
"10/01/2013 17:57:02"," "
"10/01/2013 17:56:07"," "
"10/01/2013 17:55:42"," "
"10/01/2013 17:55:14"," "
"10/01/2013 17:53:30"," "
"10/01/2013 17:53:26"," "
"10/01/2013 17:53:04"," "
"10/01/2013 17:52:45"," "
"10/01/2013 17:51:29"," "
"10/01/2013 17:49:39"," "
"10/01/2013 17:48:32"," "
"10/01/2013 17:47:59"," "
"10/01/2013 17:47:38"," "
"10/01/2013 17:47:15"," "
"10/01/2013 17:46:43"," "
"10/01/2013 17:46:09"," "
"10/01/2013 17:45:58","10/01/2013 17:46:13"
"10/01/2013 17:45:03"," "
"10/01/2013 17:44:36"," "
"10/01/2013 17:44:14"," "
"10/01/2013 17:44:05"," "
"10/01/2013 17:43:54"," "
"10/01/2013 17:43:54"," "
"10/01/2013 17:42:57"," "
"10/01/2013 17:42:54"," "
"10/01/2013 17:42:52"," "
"10/01/2013 17:42:28"," "
"10/01/2013 17:41:50"," "
"10/01/2013 17:41:49"," "
"10/01/2013 17:41:19"," "
"10/01/2013 17:40:50"," "
"10/01/2013 17:40:48"," "
"10/01/2013 17:39:28"," "
"10/01/2013 17:39:05"," "
"10/01/2013 17:38:28"," "
"10/01/2013 17:38:17"," "
"10/01/2013 17:37:23"," "
"10/01/2013 17:37:02"," "
"10/01/2013 17:35:47"," "
"10/01/2013 17:35:40"," "
"10/01/2013 17:35:39"," "
"10/01/2013 17:34:48"," "
"10/01/2013 17:34:47"," "
"10/01/2013 17:34:22"," "
"10/01/2013 17:34:11"," "
"10/01/2013 17:34:07"," "
"10/01/2013 17:33:50"," "
"10/01/2013 17:33:44"," "
"10/01/2013 17:33:17"," "
"10/01/2013 17:33:17"," "
"10/01/2013 17:33:14"," "
"10/01/2013 17:32:43"," "
"10/01/2013 17:32:31"," "
"10/01/2013 17:32:29"," "
"10/01/2013 17:30:31"," "
"10/01/2013 17:29:25"," "
"10/01/2013 17:28:45"," "
"10/01/2013 17:28:28"," "
"10/01/2013 17:27:03"," "
"10/01/2013 17:25:54"," "
"10/01/2013 17:25:21"," "
"10/01/2013 17:25:20"," "
"10/01/2013 17:24:36"," "
"10/01/2013 17:24:30"," "
"10/01/2013 17:24:24"," "
"10/01/2013 17:24:05"," "
"10/01/2013 17:23:24"," "
"10/01/2013 17:22:19"," "
"10/01/2013 17:22:18"," "
"10/01/2013 17:22:18"," "
"10/01/2013 17:22:04"," "
"10/01/2013 17:22:02"," "
"10/01/2013 17:21:16"," "
"10/01/2013 17:21:15"," "
"10/01/2013 17:20:50"," "
"10/01/2013 17:20:15"," "
"10/01/2013 17:20:05"," "
"10/01/2013 17:20:03"," "
"10/01/2013 17:19:56"," "
"10/01/2013 17:19:25"," "
"10/01/2013 17:18:59"," "
"10/01/2013 17:18:49"," "
"10/01/2013 17:18:41"," "
"10/01/2013 17:18:24"," "
"10/01/2013 17:17:57"," "
"10/01/2013 17:17:28"," "
"10/01/2013 17:15:53","10/01/2013 17:17:10"
"10/01/2013 17:15:11","10/01/2013 17:15:43"
"10/01/2013 17:13:28"," "
"10/01/2013 17:13:15"," "
"10/01/2013 17:13:12"," "
"10/01/2013 17:13:09"," "
"10/01/2013 17:13:02"," "
"10/01/2013 17:12:30"," "
"10/01/2013 17:12:14"," "
"10/01/2013 17:11:53"," "
"10/01/2013 17:11:31"," "
"10/01/2013 17:11:28"," "
"10/01/2013 17:10:14"," "
"10/01/2013 17:09:47"," "
"10/01/2013 17:09:40"," "
"10/01/2013 17:09:26"," "
"10/01/2013 17:09:14"," "
"10/01/2013 17:09:11"," "
"10/01/2013 17:07:00"," "
"10/01/2013 17:07:00"," "
"10/01/2013 17:06:02"," "
"10/01/2013 17:05:14"," "
"10/01/2013 17:03:50"," "
"10/01/2013 17:03:08"," "
"10/01/2013 17:02:53"," "
"10/01/2013 17:02:48"," "
"10/01/2013 17:02:45"," "
"10/01/2013 17:02:29"," "
"10/01/2013 17:02:17"," "
"10/01/2013 17:01:23"," "
"10/01/2013 17:00:35"," "
"10/01/2013 17:00:34"," "
"10/01/2013 17:00:18"," "
"10/01/2013 17:00:14"," "
"10/01/2013 16:59:41"," "
"10/01/2013 16:57:53"," "
"10/01/2013 16:57:40"," "
"10/01/2013 16:55:32"," "
"10/01/2013 16:55:29"," "
"10/01/2013 16:55:20"," "
"10/01/2013 16:55:11"," "
"10/01/2013 16:54:32"," "
"10/01/2013 16:54:20"," "
"10/01/2013 16:54:07"," "
"10/01/2013 16:54:03"," "
"10/01/2013 16:53:44"," "
"10/01/2013 16:53:42"," "
"10/01/2013 16:53:31","10/01/2013 16:55:09"
"10/01/2013 16:53:23"," "
"10/01/2013 16:52:42"," "
"10/01/2013 16:52:12"," "
"10/01/2013 16:51:25"," "
"10/01/2013 16:51:15"," "
"10/01/2013 16:50:06"," "
"10/01/2013 16:49:49"," "
"10/01/2013 16:48:45"," "
"10/01/2013 16:48:27"," "
"10/01/2013 16:48:08"," "
"10/01/2013 16:47:59"," "
"10/01/2013 16:47:41"," "
"10/01/2013 16:47:37"," "
"10/01/2013 16:47:22"," "
"10/01/2013 16:47:12"," "
"10/01/2013 16:46:58"," "
"10/01/2013 16:46:50"," "
"10/01/2013 16:46:49"," "
"10/01/2013 16:45:56"," "
"10/01/2013 16:45:49"," "
"10/01/2013 16:45:30"," "
"10/01/2013 16:45:28"," "
"10/01/2013 16:45:20"," "
"10/01/2013 16:45:09"," "
"10/01/2013 16:44:51"," "
"10/01/2013 16:44:47"," "
"10/01/2013 16:44:28"," "
"10/01/2013 16:43:53"," "
"10/01/2013 16:43:51"," "
"10/01/2013 16:43:30"," "
"10/01/2013 16:43:23"," "
"10/01/2013 16:43:11"," "
"10/01/2013 16:42:53"," "
"10/01/2013 16:42:35"," "
"10/01/2013 16:42:27"," "
"10/01/2013 16:42:21"," "
"10/01/2013 16:42:05"," "
"10/01/2013 16:41:52"," "
"10/01/2013 16:41:34"," "
"10/01/2013 16:41:15"," "
"10/01/2013 16:40:47"," "
"10/01/2013 16:40:00"," "
"10/01/2013 16:39:47"," "
"10/01/2013 16:39:19"," "
"10/01/2013 16:38:29"," "
"10/01/2013 16:38:27"," "
"10/01/2013 16:38:25"," "
"10/01/2013 16:38:17"," "
"10/01/2013 16:35:45"," "
"10/01/2013 16:35:34"," "
"10/01/2013 16:35:17"," "
"10/01/2013 16:35:17"," "
"10/01/2013 16:34:09","10/01/2013 16:35:02"
"10/01/2013 16:33:19"," "
"10/01/2013 16:33:09"," "
"10/01/2013 16:32:50"," "
"10/01/2013 16:32:15"," "
"10/01/2013 16:31:28"," "
"10/01/2013 16:31:17"," "
"10/01/2013 16:31:16"," "
"10/01/2013 16:29:31"," "
"10/01/2013 16:28:59"," "
"10/01/2013 16:28:43"," "
"10/01/2013 16:28:12"," "
"10/01/2013 16:28:04"," "
"10/01/2013 16:27:52"," "
"10/01/2013 16:26:39"," "
"10/01/2013 16:26:12"," "
"10/01/2013 16:26:01"," "
"10/01/2013 16:25:59"," "
"10/01/2013 16:24:15"," "
"10/01/2013 16:24:10"," "
"10/01/2013 16:24:07"," "
"10/01/2013 16:23:38"," "
"10/01/2013 16:22:59"," "
"10/01/2013 16:22:37"," "
"10/01/2013 16:21:44"," "
"10/01/2013 16:20:06"," "
"10/01/2013 16:19:48","10/01/2013 16:21:30"
"10/01/2013 16:19:40"," "
"10/01/2013 16:19:27"," "
"10/01/2013 16:18:20"," "
"10/01/2013 16:15:37"," "
"10/01/2013 16:14:33"," "
"10/01/2013 16:14:06"," "
"10/01/2013 16:13:47"," "
"10/01/2013 16:13:16"," "
"10/01/2013 16:13:04"," "
"10/01/2013 16:12:53"," "
"10/01/2013 16:12:50"," "
"10/01/2013 16:12:25"," "
"10/01/2013 16:12:03"," "
"10/01/2013 16:11:35"," "
"10/01/2013 16:11:31"," "
"10/01/2013 16:11:00"," "
"10/01/2013 16:10:22"," "
"10/01/2013 16:10:09"," "
"10/01/2013 16:09:08"," "
"10/01/2013 16:08:58"," "
"10/01/2013 16:08:40"," "
"10/01/2013 16:08:17"," "
"10/01/2013 16:08:13"," "
"10/01/2013 16:08:04"," "
"10/01/2013 16:08:03"," "
"10/01/2013 16:06:56"," "
"10/01/2013 16:06:07"," "
