Wurfl_Id,wurfl_device_id,wurfl_fall_back,brand_name,model_name,marketing_name,SubMethod_Displayed,SubMethod_SubscribedTo,SubMethod,Visits,Visits_ToOperatorSelection,Visits_ToOperatorSelectionOnly,Submission_OperatorSelection,Visits_ToLandingPage,Submissions,Subscribers,device_os,device_os_version,release_date,mobile_browser
7704,samsung_sgh_i780_ver1_subie77,samsung_sgh_i780_ver1,Samsung,SGH i780,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Windows Mobile OS,6,2008_january,Microsoft Mobile Explorer
7704,samsung_sgh_i780_ver1_subie77,samsung_sgh_i780_ver1,Samsung,SGH i780,,NULL,NULL,NULL,2,0,0,0,2,0,0,Windows Mobile OS,6,2008_january,Microsoft Mobile Explorer
7740,sonyericsson_w350i_ver1,generic_sonyericsson_netfront_ver3_3,SonyEricsson,W350i,,NULL,NULL,NULL,6,0,0,0,6,0,0,,,2007_january,Access Netfront
7741,nokia_6500s_ver1_sub0380,nokia_6500s_ver1,Nokia,6500s,Slide,NULL,NULL,NULL,19,0,0,0,19,0,0,,,2007_june,Nokia
7741,nokia_6500s_ver1_sub0380,nokia_6500s_ver1,Nokia,6500s,Slide,3,3,CLICKTAG,5,0,0,0,5,5,5,,,2007_june,Nokia
7741,nokia_6500s_ver1_sub0380,nokia_6500s_ver1,Nokia,6500s,Slide,3,NULL,CLICKTAG,57,0,0,0,57,0,0,,,2007_june,Nokia
7773,nokia_6020_ver1_sub0410,nokia_6020_ver1,Nokia,6020,,NULL,NULL,NULL,1,0,0,0,1,0,0,,,2004_november,Nokia
7777,nokia_5300_ver1_sub0502,nokia_5300_ver1,Nokia,5300,,3,NULL,CLICKTAG,2,0,0,0,2,0,0,,,2006_september,Nokia
7784,nokia_3250_ver1_sub0414,nokia_3250_ver1,Nokia,3250,,3,NULL,CLICKTAG,7,0,0,0,7,0,0,Symbian OS,9.2,2005_september,Nokia
7784,nokia_3250_ver1_sub0414,nokia_3250_ver1,Nokia,3250,,NULL,NULL,NULL,5,0,0,0,5,0,0,Symbian OS,9.2,2005_september,Nokia
7785,nokia_n73_ver1_sub30704101,nokia_n73_ver1,Nokia,N73,,3,NULL,CLICKTAG,13,0,0,0,13,0,0,Symbian OS,9.1,2005_november,Nokia
7785,nokia_n73_ver1_sub30704101,nokia_n73_ver1,Nokia,N73,,9,NULL,JAVA_APP,3,0,0,0,3,0,0,Symbian OS,9.1,2005_november,Nokia
7785,nokia_n73_ver1_sub30704101,nokia_n73_ver1,Nokia,N73,,NULL,NULL,NULL,16,0,0,0,16,0,0,Symbian OS,9.1,2005_november,Nokia
7786,nokia_n73_ver1_sub307051031,nokia_n73_ver1,Nokia,N73,,3,NULL,CLICKTAG,11,0,0,0,11,0,0,Symbian OS,9.1,2005_november,Nokia
7786,nokia_n73_ver1_sub307051031,nokia_n73_ver1,Nokia,N73,,NULL,NULL,NULL,9,0,0,0,9,0,0,Symbian OS,9.1,2005_november,Nokia
7786,nokia_n73_ver1_sub307051031,nokia_n73_ver1,Nokia,N73,,9,NULL,JAVA_APP,4,0,0,0,4,0,0,Symbian OS,9.1,2005_november,Nokia
7787,nokia_n72_ver1_sub50706401,nokia_n72_ver1,Nokia,N72,,NULL,NULL,NULL,3,0,0,0,3,0,0,Symbian OS,,2006_april,Nokia
7787,nokia_n72_ver1_sub50706401,nokia_n72_ver1,Nokia,N72,,3,NULL,CLICKTAG,8,0,0,0,8,0,0,Symbian OS,,2006_april,Nokia
7796,nokia_6600_ver1_sub5530,nokia_6600_ver1,Nokia,6600,,9,NULL,JAVA_APP,1,0,0,0,1,0,0,Symbian OS,7.0s,2003_june,Openwave Mobile Browser
7796,nokia_6600_ver1_sub5530,nokia_6600_ver1,Nokia,6600,,NULL,NULL,NULL,3,0,0,0,3,0,0,Symbian OS,7.0s,2003_june,Openwave Mobile Browser
7796,nokia_6600_ver1_sub5530,nokia_6600_ver1,Nokia,6600,,9,9,JAVA_APP,1,0,0,0,1,1,1,Symbian OS,7.0s,2003_june,Openwave Mobile Browser
7803,nokia_7610_ver1_sub605220,nokia_7610_ver1,Nokia,7610,,9,NULL,JAVA_APP,21,0,0,0,21,0,0,Symbian OS,7.0s,2004_march,Nokia
7803,nokia_7610_ver1_sub605220,nokia_7610_ver1,Nokia,7610,,NULL,NULL,NULL,7,0,0,0,7,0,0,Symbian OS,7.0s,2004_march,Nokia
7808,nokia_7610_ver1_sub706420,nokia_7610_ver1,Nokia,7610,,9,9,JAVA_APP,1,0,0,0,1,1,1,Symbian OS,7.0s,2004_march,Nokia
7808,nokia_7610_ver1_sub706420,nokia_7610_ver1,Nokia,7610,,9,NULL,JAVA_APP,21,0,0,0,21,0,0,Symbian OS,7.0s,2004_march,Nokia
7808,nokia_7610_ver1_sub706420,nokia_7610_ver1,Nokia,7610,,NULL,NULL,NULL,9,0,0,0,9,0,0,Symbian OS,7.0s,2004_march,Nokia
7814,nokia_n73_ver1_sub40726201,nokia_n73_ver1,Nokia,N73,,3,NULL,CLICKTAG,19,0,0,0,19,0,0,Symbian OS,9.1,2005_november,Nokia
7814,nokia_n73_ver1_sub40726201,nokia_n73_ver1,Nokia,N73,,9,NULL,JAVA_APP,9,0,0,0,9,0,0,Symbian OS,9.1,2005_november,Nokia
7814,nokia_n73_ver1_sub40726201,nokia_n73_ver1,Nokia,N73,,NULL,NULL,NULL,49,0,0,0,49,0,0,Symbian OS,9.1,2005_november,Nokia
7814,nokia_n73_ver1_sub40726201,nokia_n73_ver1,Nokia,N73,,5,NULL,SMS_WAP,2,0,0,0,2,0,0,Symbian OS,9.1,2005_november,Nokia
7819,nokia_n70_ver1_sub50705301,nokia_n70_ver1,Nokia,N70,,NULL,NULL,NULL,18,0,0,0,18,0,0,Symbian OS,,2005_april,Nokia
7819,nokia_n70_ver1_sub50705301,nokia_n70_ver1,Nokia,N70,,3,3,CLICKTAG,9,0,0,0,9,9,9,Symbian OS,,2005_april,Nokia
7819,nokia_n70_ver1_sub50705301,nokia_n70_ver1,Nokia,N70,,3,NULL,CLICKTAG,66,0,0,0,66,0,0,Symbian OS,,2005_april,Nokia
7829,sonyericsson_k800i_ver1_subr1eg,sonyericsson_k800i_ver1,SonyEricsson,K800i,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,,,2005_july,Access Netfront
7833,nokia_6500s_ver1_sub0481,nokia_6500s_ver1,Nokia,6500s,Slide,3,NULL,CLICKTAG,2,0,0,0,2,0,0,,,2007_june,Nokia
7867,nokia_3500c_ver1_sub0551,nokia_3500c_ver1,Nokia,3500 classic,Classic,NULL,NULL,NULL,5,0,0,0,5,0,0,,,2007_june,Nokia
7867,nokia_3500c_ver1_sub0551,nokia_3500c_ver1,Nokia,3500 classic,Classic,3,NULL,CLICKTAG,12,0,0,0,12,0,0,,,2007_june,Nokia
7883,sonyericsson_w580i_ver1_subr2s,sonyericsson_w580i_ver1,SonyEricsson,W580i,,NULL,NULL,NULL,2,0,0,0,2,0,0,,,2005_july,Access Netfront
7948,nokia_6288_ver1_sub0610,nokia_6288_ver1,Nokia,6288,,3,NULL,CLICKTAG,2,0,0,0,2,0,0,,,2006_september,Nokia
7959,nokia_3120c_ver1,nokia_generic_series40_dp50,Nokia,3120 classic,Classic,NULL,NULL,NULL,2,0,0,0,2,0,0,,,2008_february,Nokia
7959,nokia_3120c_ver1,nokia_generic_series40_dp50,Nokia,3120 classic,Classic,3,NULL,CLICKTAG,4,0,0,0,4,0,0,,,2008_february,Nokia
7996,nokia_n95_ver1_sub_8gb_fl3sub20,nokia_n95_ver1_sub_8gb_fl3,Nokia,N95 8GB,,NULL,NULL,NULL,138,0,0,0,138,0,0,Symbian OS,9.2,2007_august,Safari
7996,nokia_n95_ver1_sub_8gb_fl3sub20,nokia_n95_ver1_sub_8gb_fl3,Nokia,N95 8GB,,3,3,CLICKTAG,16,0,0,0,16,16,16,Symbian OS,9.2,2007_august,Safari
7996,nokia_n95_ver1_sub_8gb_fl3sub20,nokia_n95_ver1_sub_8gb_fl3,Nokia,N95 8GB,,3,NULL,CLICKTAG,129,0,0,0,129,0,0,Symbian OS,9.2,2007_august,Safari
8002,nokia_e90_ver1_safari_2103475,nokia_e90_ver1_safari_2003473,Nokia,E90 Communicator,Communicator,NULL,NULL,NULL,4,0,0,0,4,0,0,Symbian OS,9.2,2007_february,Safari
8022,nokia_5200_ver1_sub551,nokia_5200_ver1,Nokia,5200,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,,,2006_september,Nokia
8071,nokia_6210_ver1_submoz50,nokia_6210_ver1,Nokia,6210,Navigator,NULL,NULL,NULL,23,0,0,0,23,0,0,Symbian OS,9.3,2008_february,Nokia
8071,nokia_6210_ver1_submoz50,nokia_6210_ver1,Nokia,6210,Navigator,3,3,CLICKTAG,3,0,0,0,3,3,3,Symbian OS,9.3,2008_february,Nokia
8071,nokia_6210_ver1_submoz50,nokia_6210_ver1,Nokia,6210,Navigator,3,NULL,CLICKTAG,31,0,0,0,31,0,0,Symbian OS,9.3,2008_february,Nokia
8081,nokia_n78_ver1,nokia_generic_series60_dp30_webkit,Nokia,N78,,NULL,NULL,NULL,2,0,0,0,2,0,0,Symbian OS,9.3,2008_february,Safari
8100,samsung_sgh_p960_ver1,generic_netfront_ver3_4,Samsung,SGH P960,,NULL,NULL,NULL,14,0,0,0,14,0,0,,,2002_july,Access Netfront
8100,samsung_sgh_p960_ver1,generic_netfront_ver3_4,Samsung,SGH P960,,3,NULL,CLICKTAG,4,0,0,0,4,0,0,,,2002_july,Access Netfront
8118,nokia_5320_ver1_subua,nokia_5320_ver1,Nokia,5320 XpressMusic,XpressMusic,NULL,NULL,NULL,1,0,0,0,1,0,0,Symbian OS,9.3,2008_april,Safari
8119,nokia_n82_ver1_sub200062,nokia_n82_ver1_sub110117,Nokia,N82,,3,NULL,CLICKTAG,53,0,0,0,53,0,0,Symbian OS,9.2,2007_november,Safari
8119,nokia_n82_ver1_sub200062,nokia_n82_ver1_sub110117,Nokia,N82,,NULL,NULL,NULL,49,0,0,0,49,0,0,Symbian OS,9.2,2007_november,Safari
8119,nokia_n82_ver1_sub200062,nokia_n82_ver1_sub110117,Nokia,N82,,3,3,CLICKTAG,5,0,0,0,5,5,5,Symbian OS,9.2,2007_november,Safari
8144,apple_ipod_touch_ver1_sub4a102,apple_ipod_touch_ver1,Apple,iPod Touch,,11,NULL,WAPPIN,8,0,0,0,8,0,0,iPhone OS,1,2007_june,Safari
8148,samsung_sgh_i900_ver1,generic_ms_winmo6_1,Samsung,SGH i900,OMNIA,3,NULL,CLICKTAG,2,0,0,0,2,0,0,Windows Mobile OS,6.1,2008_june,Microsoft Mobile Explorer
8148,samsung_sgh_i900_ver1,generic_ms_winmo6_1,Samsung,SGH i900,OMNIA,NULL,NULL,NULL,1,0,0,0,1,0,0,Windows Mobile OS,6.1,2008_june,Microsoft Mobile Explorer
8158,sonyericsson_w595_ver1,generic_sonyericsson_netfront_ver3_4,SonyEricsson,W595,,NULL,NULL,NULL,1,0,0,0,1,0,0,,,2008_january,Access Netfront
8158,sonyericsson_w595_ver1,generic_sonyericsson_netfront_ver3_4,SonyEricsson,W595,,3,NULL,CLICKTAG,5,0,0,0,5,0,0,,,2008_january,Access Netfront
8165,samsung_sgh_i900_ver1_subopera95,samsung_sgh_i900_ver1,Samsung,SGH i900,OMNIA,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Windows Mobile OS,6.1,2008_june,Opera
8168,nokia_5320_ver1_sub0303,nokia_5320_ver1,Nokia,5320 XpressMusic,XpressMusic,NULL,NULL,NULL,1,0,0,0,1,0,0,Symbian OS,9.3,2008_april,Safari
8168,nokia_5320_ver1_sub0303,nokia_5320_ver1,Nokia,5320 XpressMusic,XpressMusic,3,NULL,CLICKTAG,2,0,0,0,2,0,0,Symbian OS,9.3,2008_april,Safari
8194,nokia_5000_ver1,nokia_generic_series40_dp50,Nokia,5000,,NULL,NULL,NULL,4,0,0,0,4,0,0,,,2008_april,Nokia
8194,nokia_5000_ver1,nokia_generic_series40_dp50,Nokia,5000,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,,,2008_april,Nokia
8196,nokia_6124c_ver1,nokia_generic_series60_dp30_webkit,Nokia,6124 classic,,3,NULL,CLICKTAG,3,0,0,0,3,0,0,Symbian OS,,2008_march,Safari
8196,nokia_6124c_ver1,nokia_generic_series60_dp30_webkit,Nokia,6124 classic,,NULL,NULL,NULL,1,0,0,0,1,0,0,Symbian OS,,2008_march,Safari
8204,nokia_e71_ver1_sub10000776,nokia_e71_ver1,Nokia,E71,,3,3,CLICKTAG,1,0,0,0,1,1,1,Symbian OS,9.2,2008_june,Safari
8204,nokia_e71_ver1_sub10000776,nokia_e71_ver1,Nokia,E71,,NULL,NULL,NULL,13,0,0,0,13,0,0,Symbian OS,9.2,2008_june,Safari
8204,nokia_e71_ver1_sub10000776,nokia_e71_ver1,Nokia,E71,,3,NULL,CLICKTAG,4,0,0,0,4,0,0,Symbian OS,9.2,2008_june,Safari
8269,nokia_2600c_ver1_2,nokia_2600c_ver1,Nokia,2600 classic,,NULL,NULL,NULL,5,0,0,0,5,0,0,,,2008_january,Nokia
8269,nokia_2600c_ver1_2,nokia_2600c_ver1,Nokia,2600 classic,,3,NULL,CLICKTAG,3,0,0,0,3,0,0,,,2008_january,Nokia
8293,apple_iphone_ver2_sub525181,apple_iphone_ver2,Apple,iPhone,,10,NULL,LINKPIN,2,0,0,0,2,1,0,iPhone OS,2,2008_july,Safari
8293,apple_iphone_ver2_sub525181,apple_iphone_ver2,Apple,iPhone,,11,NULL,WAPPIN,215,0,0,0,215,9,0,iPhone OS,2,2008_july,Safari
8295,apple_ipod_touch_ver2_sub525181,apple_ipod_touch_ver2,Apple,iPod Touch,,11,NULL,WAPPIN,3,0,0,0,3,0,0,iPhone OS,2,2008_july,Safari
8298,nokia_7210_supernova_ver1,nokia_generic_series40_dp50,Nokia,7210,Supernova,NULL,NULL,NULL,3,0,0,0,3,0,0,,,2008_june,Nokia
8298,nokia_7210_supernova_ver1,nokia_generic_series40_dp50,Nokia,7210,Supernova,3,NULL,CLICKTAG,5,0,0,0,5,0,0,,,2008_june,Nokia
8307,nokia_7310_ver1,nokia_generic_series40_dp50,Nokia,7310,Supernova,3,NULL,CLICKTAG,4,0,0,0,4,0,0,,,2008_june,Nokia
8310,nokia_1680c_ver1,nokia_generic_series40_dp50,Nokia,1680 classic,,NULL,NULL,NULL,3,0,0,0,3,0,0,,,2008_april,Nokia
8310,nokia_1680c_ver1,nokia_generic_series40_dp50,Nokia,1680 classic,,3,NULL,CLICKTAG,3,0,0,0,3,0,0,,,2008_april,Nokia
8324,sonyericsson_c905_ver1,generic_netfront_ver3_4,SonyEricsson,C905,,3,3,CLICKTAG,1,0,0,0,1,1,1,,,2008_september,Access Netfront
8324,sonyericsson_c905_ver1,generic_netfront_ver3_4,SonyEricsson,C905,,3,NULL,CLICKTAG,7,0,0,0,7,0,0,,,2008_september,Access Netfront
8324,sonyericsson_c905_ver1,generic_netfront_ver3_4,SonyEricsson,C905,,NULL,NULL,NULL,5,0,0,0,5,0,0,,,2008_september,Access Netfront
8333,samsung_sgh_d780_ver1,opwv_v62_generic,Samsung,SGH-D780,,NULL,NULL,NULL,6,0,0,0,6,0,0,,,2008_january,Openwave Mobile Browser
8333,samsung_sgh_d780_ver1,opwv_v62_generic,Samsung,SGH-D780,,9,NULL,JAVA_APP,7,0,0,0,7,0,0,,,2008_january,Openwave Mobile Browser
8373,nokia_n96_ver1,nokia_n95_ver1,Nokia,N96,,NULL,NULL,NULL,2,0,0,0,2,0,0,Symbian OS,9.3,2008_february,Safari
8373,nokia_n96_ver1,nokia_n95_ver1,Nokia,N96,,3,NULL,CLICKTAG,3,0,0,0,3,0,0,Symbian OS,9.3,2008_february,Safari
8561,sonyericsson_c905_ver1_subr1ba,sonyericsson_c905_ver1,SonyEricsson,C905,,3,NULL,CLICKTAG,3,0,0,0,3,0,0,,,2008_september,Access Netfront
8605,nokia_3600slide_ver1,nokia_generic_series40_dp30,Nokia,3600 slide,Slide,9,NULL,JAVA_APP,3,0,0,0,3,0,0,,,2008_april,Nokia
8615,nokia_6120c_ver1_sub421,nokia_6120c_ver1,Nokia,6120 classic,,NULL,NULL,NULL,12,0,0,0,12,0,0,Symbian OS,9.2,2007_april,Safari
8615,nokia_6120c_ver1_sub421,nokia_6120c_ver1,Nokia,6120 classic,,3,3,CLICKTAG,4,0,0,0,4,4,4,Symbian OS,9.2,2007_april,Safari
8615,nokia_6120c_ver1_sub421,nokia_6120c_ver1,Nokia,6120 classic,,3,NULL,CLICKTAG,37,0,0,0,37,0,0,Symbian OS,9.2,2007_april,Safari
8625,samsung_g810_ver1_subua,samsung_g810_ver1,Samsung,SGH G810,,NULL,NULL,NULL,1,0,0,0,1,0,0,Symbian OS,9.2,2008_january,Safari
8625,samsung_g810_ver1_subua,samsung_g810_ver1,Samsung,SGH G810,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Symbian OS,9.2,2008_january,Safari
8627,nokia_e66_ver1_subvoda,nokia_e66_ver1_sub1000776,Nokia,E66,,3,NULL,CLICKTAG,8,0,0,0,8,0,0,Symbian OS,9.2,2008_june,Safari
8627,nokia_e66_ver1_subvoda,nokia_e66_ver1_sub1000776,Nokia,E66,,NULL,NULL,NULL,12,0,0,0,12,0,0,Symbian OS,9.2,2008_june,Safari
8627,nokia_e66_ver1_subvoda,nokia_e66_ver1_sub1000776,Nokia,E66,,3,3,CLICKTAG,2,0,0,0,2,2,2,Symbian OS,9.2,2008_june,Safari
8645,nokia_2680s_ver1,nokia_generic_series40_dp50,Nokia,2680,Slide,3,NULL,CLICKTAG,7,0,0,0,7,0,0,,,2008_april,Nokia
8648,nokia_7070_ver1,nokia_generic_series40_dp50,Nokia,7070,Prism,3,NULL,CLICKTAG,5,0,0,0,5,0,0,,,2008_april,Nokia
8648,nokia_7070_ver1,nokia_generic_series40_dp50,Nokia,7070,Prism,NULL,NULL,NULL,1,0,0,0,1,0,0,,,2008_april,Nokia
8652,sonyericsson_k800i_ver1_subua,sonyericsson_k800i_ver1,SonyEricsson,K800i,,3,3,CLICKTAG,1,0,0,0,1,1,1,,,2005_july,Access Netfront
8741,sonyericsson_c905v_ver1,sonyericsson_c905_ver1,SonyEricsson,C905,,NULL,NULL,NULL,2,0,0,0,2,0,0,,,2008_september,Access Netfront
8768,nokia_e51_ver1_sub21513420,nokia_e51_ver1,Nokia,E51,,3,3,CLICKTAG,2,0,0,0,2,2,2,Symbian OS,9.2,2007_september,Nokia
8768,nokia_e51_ver1_sub21513420,nokia_e51_ver1,Nokia,E51,,3,NULL,CLICKTAG,26,0,0,0,26,0,0,Symbian OS,9.2,2007_september,Nokia
8768,nokia_e51_ver1_sub21513420,nokia_e51_ver1,Nokia,E51,,NULL,NULL,NULL,17,0,0,0,17,0,0,Symbian OS,9.2,2007_september,Nokia
8955,nokia_n79_ver_sub1,nokia_n79_ver1,Nokia,N79,,NULL,NULL,NULL,2,0,0,0,2,0,0,Symbian OS,,2008_august,Safari
8955,nokia_n79_ver_sub1,nokia_n79_ver1,Nokia,N79,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Symbian OS,,2008_august,Safari
8956,nokia_n85_ver1,nokia_generic_series60_dp30_webkit,Nokia,N85,,NULL,NULL,NULL,3,0,0,0,3,0,0,Symbian OS,9.3,2008_august,Safari
8956,nokia_n85_ver1,nokia_generic_series60_dp30_webkit,Nokia,N85,,3,NULL,CLICKTAG,2,0,0,0,2,0,0,Symbian OS,9.3,2008_august,Safari
9007,lg_kp500_ver1,lg_generic_obigo_q7,LG,KP500,,3,NULL,CLICKTAG,12,0,0,0,12,0,0,,,2008_january,Teleca-Obigo
9199,nokia_n95_ver1_subua,nokia_n95_ver1,Nokia,N95,,3,NULL,CLICKTAG,70,0,0,0,70,0,0,Symbian OS,9.2,2008_october,Safari
9199,nokia_n95_ver1_subua,nokia_n95_ver1,Nokia,N95,,NULL,NULL,NULL,44,0,0,0,44,0,0,Symbian OS,9.2,2008_october,Safari
9199,nokia_n95_ver1_subua,nokia_n95_ver1,Nokia,N95,,3,3,CLICKTAG,8,0,0,0,8,8,8,Symbian OS,9.2,2008_october,Safari
9202,nokia_n81_ver1_sub110045,nokia_n81_ver1,Nokia,N81,,3,NULL,CLICKTAG,4,0,0,0,4,0,0,Symbian OS,9.2,2007_august,Safari
9202,nokia_n81_ver1_sub110045,nokia_n81_ver1,Nokia,N81,,NULL,NULL,NULL,4,0,0,0,4,0,0,Symbian OS,9.2,2007_august,Safari
9222,nokia_e51_ver1_sub12003436,nokia_e51_ver1,Nokia,E51,,NULL,NULL,NULL,5,0,0,0,5,0,0,Symbian OS,9.2,2008_october,Nokia
9222,nokia_e51_ver1_sub12003436,nokia_e51_ver1,Nokia,E51,,3,NULL,CLICKTAG,3,0,0,0,3,0,0,Symbian OS,9.2,2008_october,Nokia
9236,nokia_n95_ver1_sub300015,nokia_n95_ver1,Nokia,N95,,NULL,NULL,NULL,32,0,0,0,32,0,0,Symbian OS,9.2,2006_september,Safari
9236,nokia_n95_ver1_sub300015,nokia_n95_ver1,Nokia,N95,,3,3,CLICKTAG,2,0,0,0,2,2,2,Symbian OS,9.2,2006_september,Safari
9236,nokia_n95_ver1_sub300015,nokia_n95_ver1,Nokia,N95,,3,NULL,CLICKTAG,29,0,0,0,29,0,0,Symbian OS,9.2,2006_september,Safari
9266,nokia_n81_ver1_sub100035,nokia_n81_ver1,Nokia,N81,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Symbian OS,9.2,2008_october,Safari
9320,nokia_n95_ver1_sub_8gb_fl3sub30,nokia_n95_ver1_sub_8gb_fl3,Nokia,N95 8GB,,3,3,CLICKTAG,18,0,0,0,18,18,18,Symbian OS,9.2,2007_august,Safari
9320,nokia_n95_ver1_sub_8gb_fl3sub30,nokia_n95_ver1_sub_8gb_fl3,Nokia,N95 8GB,,3,NULL,CLICKTAG,153,0,0,0,153,0,0,Symbian OS,9.2,2007_august,Safari
9320,nokia_n95_ver1_sub_8gb_fl3sub30,nokia_n95_ver1_sub_8gb_fl3,Nokia,N95 8GB,,NULL,NULL,NULL,152,0,0,0,152,0,0,Symbian OS,9.2,2007_august,Safari
9498,nokia_n85_ver3,nokia_n85_ver1,Nokia,N85,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Symbian OS,9.3,2008_november,Safari
9747,samsung_sgh_i550_ver1_subaigi4,samsung_sgh_i550_ver1_subua413,Samsung,SGH-i550,,NULL,NULL,NULL,1,0,0,0,1,0,0,Symbian OS,9.2,2008_january,Safari
9747,samsung_sgh_i550_ver1_subaigi4,samsung_sgh_i550_ver1_subua413,Samsung,SGH-i550,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,Symbian OS,9.2,2008_january,Safari
9748,nokia_e51_ver1_sub12203437,nokia_e51_ver1,Nokia,E51,,3,NULL,CLICKTAG,4,0,0,0,4,0,0,Symbian OS,9.2,2007_september,Nokia
9748,nokia_e51_ver1_sub12203437,nokia_e51_ver1,Nokia,E51,,NULL,NULL,NULL,3,0,0,0,3,0,0,Symbian OS,9.2,2007_september,Nokia
9756,nokia_e63_ver1_sub21002168,nokia_e63_ver1,Nokia,E63,,NULL,NULL,NULL,2,0,0,0,2,0,0,Symbian OS,,2008_november,Safari
